sim_sample,gb_census_mun_true,gb_census_mun_constrain,gb_census_mun_direct,gb_gis_mun_true,gb_gis_mun_constrain,gb_gis_mun_direct,gb_all_mun_true,gb_all_mun_constrain,gb_all_mun_direct,gb_census_psu_true,gb_census_psu_constrain,gb_census_psu_direct,bart_census_mun_true,bart_census_mun_constrain,bart_census_mun_direct,bart_gis_mun_true,bart_gis_mun_constrain,bart_gis_mun_direct,bart_all_mun_true,bart_all_mun_constrain,bart_all_mun_direct,bart_census_psu_true,bart_census_psu_constrain,bart_census_psu_direct,rf_census_mun_true,rf_census_mun_constrain,rf_census_mun_direct,rf_gis_mun_true,rf_gis_mun_constrain,rf_gis_mun_direct,rf_all_mun_true,rf_all_mun_constrain,rf_all_mun_direct,rf_census_psu_true,rf_census_psu_constrain,rf_census_psu_direct,lasso_census_mun_true,lasso_census_mun_constrain,lasso_census_mun_direct,lasso_gis_mun_true,lasso_gis_mun_constrain,lasso_gis_mun_direct,lasso_all_mun_true,lasso_all_mun_constrain,lasso_all_mun_direct,lasso_census_psu_true,lasso_census_psu_constrain,lasso_census_psu_direct,ols_census_mun_true,ols_census_mun_constrain,ols_census_mun_direct,ols_gis_mun_true,ols_gis_mun_constrain,ols_gis_mun_direct,ols_all_mun_true,ols_all_mun_constrain,ols_all_mun_direct,ols_census_psu_true,ols_census_psu_constrain,ols_census_psu_direct,eb_true,eb_constrain,eb_direct,uc_true,uc_constrain,uc_direct
268,0.8678473693011983,0.8662303672407307,0.6274370088129424,0.6264024902625078,0.6200832423797812,0.5247280527700379,0.8765623260852391,0.8744546266707698,0.6660488814987395,0.8795177124222289,0.8732443629550775,0.5718422778868839,0.8737913903236867,0.8715407412565594,0.6413736535809977,0.6457603747044459,0.6380206349128392,0.5531849788677918,0.870998576968425,0.8685594114415888,0.6688050239429697,0.877415994229275,0.8743060730009539,0.5650919598332433,0.8718480828114299,0.8678785030936689,0.6282602640874101,0.7128680123683278,0.710912130530732,0.7597700453232987,0.8756672544269873,0.8734388790951239,0.7514199339862824,0.8838214138666681,0.876324510841799,0.5859241371796713,0.8459500328346568,0.798586853875332,0.5360230135299471,0.4466889654873558,0.42767034093538636,0.3088310615604698,0.852933797927478,0.8065221923418493,0.5633141206739952,0.8491982427933586,0.8225404687461175,0.5294681623365319,0.5956980031337173,-1.639023420368365,0.4203442176579524,0.5367093471172115,0.5273394219041179,0.4190724818504511,0.8221411470192932,0.813253452261033,0.6127278990313947,0.7105596618710934,-0.9079937852953384,0.4685306571343787,0.8950800489074199,0.8910254382018685,0.665706781067897,0.8785298283360758,0.8318298959201162,0.6535590159711073
269,0.877044518497586,0.8768302564359933,0.6336486529254033,0.7197383298679323,0.6892322276980374,0.9452328171751616,0.8712175024017723,0.8709299369830485,0.6575401945539898,0.8814318027979327,0.8776290630460671,0.5853933684831154,0.8823718877035058,0.8822952755278697,0.6468931002774074,0.6583882421740455,0.6578331242152594,0.5716437387879064,0.8707731169869,0.8706322440013459,0.6702371456408922,0.8830557196281833,0.8797875063402216,0.5844826833509342,0.8865607394351573,0.8865318079397156,0.7243082619231701,0.5755109014409358,0.5734044476074482,0.45476739764636975,0.8720036404078695,0.8713382908521308,0.6494912167192056,0.8852691110475446,0.881191711755595,0.6144403652157893,0.846609213748113,0.8137062253156309,0.541546020317236,0.4445434372895892,0.4347058465200303,0.31479749779811617,0.8542368566050315,0.8223313455192541,0.5527480911827879,0.8463176961071747,0.8204824274748594,0.5401601013839497,0.6479756997519599,-1.558190761939565,0.4207537607357087,0.5592048740973876,0.5468047468759459,0.4532293667853323,0.8244587585392931,0.8144875054653763,0.6236225763484233,0.6982086993687933,-0.8895245955000282,0.4364262611213461,0.890136094375721,0.8797803887876963,0.6811687680972325,0.8562013001402164,0.7926670774609526,0.6954672922776409
270,0.8680716718092203,0.8678531022139844,0.6860910537518146,0.6404843358894788,0.6382341820719245,0.5463255267111831,0.8703893377853451,0.8666239539335227,0.6887590644690418,0.885875889010507,0.8802065139119448,0.5739902340440408,0.8719706733732218,0.8718390793965551,0.6327636645831379,0.6526635874641236,0.644855707654233,0.5462244061500371,0.8713252087139447,0.8708786592034368,0.6377646211989411,0.8831482229977492,0.8807729218581055,0.5606282970007478,0.8556375400845093,0.8554078112874302,0.6309668571098275,0.7262888390634985,0.7255004021237232,0.774214485486337,0.8622114671522513,0.8618626910154221,0.7090449375679341,0.890447919840623,0.8829518546196764,0.5856717665290843,0.8365100353579118,0.8030857901832846,0.5197661059563744,0.39996447306558325,0.3882773126870618,0.2791614694423947,0.8384882536764098,0.8075312135075043,0.5343138383117231,0.839225837526743,0.8190098846920055,0.5144775128460335,0.615621002622801,-1.6495139235080565,0.3830313969288458,0.5326540509074429,0.5253813204721365,0.40610282915347384,0.8290065996567394,0.8231388041028287,0.5956322927093585,0.6961734588932764,-0.944772835249966,0.42745669892202764,0.8727667641979621,0.8685995854337994,0.6724923414525342,0.8659118103863835,0.8268982460693749,0.6733428138622218
271,0.8727510519879864,0.8682388017966893,0.6134982735836224,0.582746042884521,0.5517270936817145,0.43320761025334575,0.8796839799426935,0.8778713786006549,0.6513248180357631,0.8844658955598649,0.8809712044129879,0.5747761594225234,0.8772589705775862,0.8759871829728937,0.6274538777018941,0.6010753800787079,0.5888723040609543,0.44617354311863067,0.8799407831765074,0.8764520964735248,0.6450586519246715,0.8805269623289599,0.8774398670671366,0.5634112926113559,0.8489877851775048,0.8472285139492879,0.8473323342837139,0.45318755353673956,0.4421097403759855,0.2968715756959466,0.8743437939463754,0.8681440516972208,0.6453237020213097,0.8867828793230939,0.8834497003181139,0.5828415895496202,0.8395159424896252,0.8130890625850624,0.5314336063407769,0.44939505261850377,0.42972454878584354,0.2876450777826718,0.8505732964461241,0.8248377714507786,0.5526009024857986,0.8352640014818635,0.8129399886291697,0.521856496474231,0.6338628031592393,-1.6491672052591428,0.4071287804511423,0.5343309511621336,0.5325826090051791,0.3897776524221188,0.8307152277449036,0.8283764804677257,0.6011319057706171,0.6705076574544061,-0.9706905106420107,0.42577861350752244,0.8869367916395936,0.8801298226181102,0.6748798728805977,0.8747703753223257,0.8155281199791043,0.6454470647202125
272,0.8732766950275618,0.8719694607178972,0.6550464894172112,0.6303202522631494,0.6130980664387273,0.4938060141412933,0.8666156762014947,0.8632544103885221,0.6383278752975697,0.875697728940042,0.8694467755991951,0.5828293256199133,0.8702430015972137,0.8691601836430376,0.6672201875472936,0.6469111939898031,0.630629275090477,0.5172141017575784,0.8695198231538905,0.86845956270708,0.7319967247674508,0.8769811300269765,0.8726031555608775,0.5820136212061588,0.8779299075243576,0.8765188193261312,0.695504603728739,0.43409436213662855,0.42040165909872207,0.2935505466474534,0.8504069393180778,0.844952651076692,0.6039134446195744,0.8644270507959058,0.8567093992633011,0.576039904235424,0.8508507147726784,0.8078094890254355,0.5478632334055908,0.41605025257683315,0.4001434206091312,0.27389669979983555,0.8387154114587175,0.7976902339810641,0.5401467326876124,0.8459138394279387,0.8231922141252231,0.5447534384172501,0.6316165863323648,-1.6522811613245083,0.39026352020869537,0.5288338949475861,0.5248564686422003,0.3920867889238674,0.832813767767675,0.8287629969071096,0.600519017124164,0.6821903148103587,-0.9481221602906627,0.4389521677611109,0.8947373991738248,0.8837074574335875,0.6661013033206515,0.8782146429334002,0.8145568618787985,0.6447864473445584
273,0.8762477928528888,0.8751400567254579,0.7346007281677361,0.7378760661608753,0.7360308704476457,0.7444297760517642,0.8656838367001034,0.8654335137508413,0.687198336055514,0.8721238759987991,0.8689654286651599,0.6209762980992946,0.8772650020999091,0.8768940010768951,0.6706142933622868,0.6293688489791872,0.6133528934353134,0.4961252726107649,0.8751280803283086,0.875091204104543,0.699621000099538,0.8843596666993929,0.8821466094971824,0.6285215396687251,0.8635935330805676,0.86345557711444,0.6728765593146746,0.7565798833105022,0.7564335789835707,0.847089974505137,0.8618535418988242,0.8616342338801878,0.675088904246246,0.8863102433672971,0.8819641913524753,0.6441255761684499,0.8556898636592023,0.8251643775957376,0.5959098747323706,0.45354601657273674,0.44401775968198076,0.3201270092438744,0.8607287094691478,0.8297086685626472,0.6035406172850053,0.8517027555035694,0.8324848181085853,0.5884626410145222,0.6209957448248286,-1.637147864373865,0.43171089439575205,0.5493021520000616,0.5450683807830206,0.41713910211681215,0.8378813986835366,0.8307832284259755,0.6414206355647696,0.717815163790871,-0.9617759739218683,0.4852860100181364,0.8875758000809403,0.8791779530448514,0.7036554965600166,0.8455146014766992,0.7633677799361923,0.7078738603745698
274,0.8622647931653472,0.8559205889309924,0.6367534688672423,0.6074301446967241,0.5968420606334071,0.5037911388701672,0.8521573407892216,0.8517862876337645,0.7448208689790407,0.8662832315907347,0.853021455695467,0.5996740482319116,0.8728813156634365,0.8724294271083213,0.6661251747230379,0.6477523903027776,0.6400648499875139,0.556820124608689,0.8625828668951774,0.8621066776053663,0.6986740297159499,0.8832371673288585,0.8794200592843189,0.6096634009677157,0.8706929313104746,0.8704235076041349,0.719880058845252,0.6572327699302619,0.6529337008256527,0.600503354778525,0.8420677903370496,0.8412481262818218,0.6235054868338852,0.8943004178846656,0.8856356666464075,0.6453250856326553,0.8478742224639556,0.8154716665542381,0.5765333733137338,0.4304027150874019,0.4078213795027581,0.2823226876659858,0.8468216775268947,0.8147035957459429,0.5756533277503343,0.8516575676812261,0.8310220029670957,0.5736903680235248,0.6140369816598494,-1.5557306554193104,0.44227507033542823,0.5176546073128172,0.5128221440066898,0.40981928216452945,0.820985234152185,0.8159093790796781,0.629465227235609,0.6986271961775747,-0.8669804454890668,0.48132190541338216,0.8783473834584741,0.8616873426667716,0.679713822062878,0.8604614879896832,0.8145189769530957,0.703645260363889
275,0.8468221764188164,0.8460486010964052,0.7878992266920539,0.7091069489581276,0.7073029640664692,0.7916954156041434,0.8586272959965802,0.8563063855159947,0.6518607904738962,0.8737214493710516,0.868065867560379,0.5635402224888797,0.8636549767810779,0.8627679416904979,0.6654919721806043,0.612806957453174,0.6072453502392494,0.48126574345085915,0.8649262129833313,0.8629360406890962,0.6494154879912467,0.8792111610460196,0.8769985514490983,0.5603654584393486,0.8599107080211785,0.8593866652102353,0.7951361332427103,0.6823435491482699,0.680815133738469,0.6664905753194871,0.8493763581794262,0.8487160495814068,0.8077861596770056,0.8793715258997086,0.8703849438570379,0.5732253897731205,0.8526210774757268,0.835741097068671,0.5452701422012224,0.47958512220449223,0.46552747453342613,0.3277543436014003,0.8447057087373601,0.8285701005214414,0.5439281804142089,0.8531847595908726,0.8309714158162724,0.5335535534776952,0.6106801908901933,-1.5680271548582199,0.44728581120078115,0.5583808170925801,0.5556429848906068,0.41461730020240295,0.8306835809864721,0.828357454792759,0.5979288160170579,0.6924641510866745,-0.8706959733839212,0.4687242076664655,0.8915720657104342,0.8856947000116233,0.6349384378857293,0.8687070244042928,0.8018344636525384,0.6436516094205041
276,0.8575573289348313,0.8545236254931169,0.6433160423898425,0.6450790139586684,0.6374403922420591,0.5834594674135158,0.8720313323357183,0.868308303965897,0.6631589579140861,0.8725618435680607,0.8686419579983402,0.5961454347328532,0.867658754298477,0.8654438556367344,0.6692430183868252,0.6648352672004572,0.6571140835898239,0.5931282353550436,0.8659861157784289,0.8642982961996436,0.6725418224499791,0.8825017898384295,0.8780662225773029,0.6126427138714587,0.8783648428249775,0.8767771128397315,0.7406994499915334,0.697589751447447,0.6913801528913568,0.664540188239623,0.8775848786967914,0.8738084127404463,0.6724620569353241,0.8648627858390631,0.8486946551190633,0.5878088953881689,0.8412754475030955,0.8198846320428048,0.5690191235154096,0.45617956981262264,0.45073271623598155,0.32682257296173034,0.8455579014781494,0.8242119491447006,0.5753299272146801,0.8481226592065791,0.8296037009391235,0.5669978672757168,0.6054321955358477,-1.626677371199865,0.41393217784622616,0.5503987610386113,0.5439061649310882,0.4186783779839932,0.8501873800006776,0.8439913825894562,0.6224751227926748,0.6700613895640657,-0.9485753947634608,0.45648129659240444,0.912187141306062,0.9031002759642914,0.6647497271315385,0.8638510473358962,0.8001883584625793,0.6897020144697745
277,0.8607502799894644,0.8601088220157246,0.6169743185022665,0.6278936721589232,0.6165144895851241,0.5173740504408191,0.8611939777360298,0.8608072465400096,0.6636866975549844,0.8690446804793397,0.8602983566893339,0.5739166589098372,0.8700349453170102,0.8693399902734434,0.6488107608907664,0.6608862135719595,0.6537569706379712,0.5528621211771673,0.869314063605203,0.8685644582091707,0.6855604912306781,0.8845787887321566,0.8794220763951061,0.5871740627259808,0.8755590733263174,0.8748772213774436,0.7245997855820298,0.7075734747423755,0.6997718514297921,0.69595687025362,0.8654487554836351,0.8650722781049388,0.7844511249551946,0.879494270212432,0.871876175368548,0.6074256937179763,0.8508305001344241,0.8106278055678031,0.5523941675557706,0.3959666123849429,0.37949436801197933,0.25718490571794894,0.8563114424241881,0.8187644604504006,0.5679033234371587,0.8525732488482334,0.8039143284869524,0.5494098636616852,0.6250658759758895,-1.693082568508129,0.3916343664776567,0.5414440064066022,0.5384025089737572,0.40015918717025856,0.8444448746323905,0.8409834858438169,0.6134307135923729,0.6857110183806799,-1.0418638377503364,0.43700866896730106,0.8930389203079474,0.8833414725374236,0.6581506270846063,0.8412001509131376,0.7773091184926113,0.6775516463566247
278,0.8761506348834862,0.8741403440316222,0.612617026669974,0.712658331113847,0.7111516231049309,0.7258331953439163,0.8770760796445719,0.8763256852124123,0.6592958176483081,0.8686887374108508,0.8487092582778185,0.5449835833866298,0.8790234928676178,0.878530165071474,0.6261526274626412,0.6614034716661472,0.6579489832956229,0.5629280869819304,0.8689196539997269,0.8683342609342721,0.6435584673662141,0.8844586645956616,0.8751277123055354,0.5674914898889422,0.8840360532140522,0.8836534139249212,0.6934096098338474,0.6250729142366305,0.6210405980092122,0.5372089328830276,0.8726954080939799,0.8724896284633941,0.8007548372286238,0.8691830291654282,0.8405733590344768,0.5520383475236597,0.8542035997601231,0.8246531398413725,0.5264775748851436,0.4641540429795069,0.45490257254972444,0.33151694759894723,0.8523019450156004,0.8241740189369657,0.5342813710840646,0.851497357813656,0.8167879053537508,0.5237763087858349,0.6306801785431212,-1.6812091720974647,0.4115235189738532,0.5657808947418235,0.5609911289929703,0.42447926790799284,0.8442770695329849,0.8421980067156587,0.5845423768739055,0.7316431494104588,-0.9684611717218443,0.4454642717435501,0.8873205963957662,0.8818473359772934,0.6482855884190415,0.8909946332633473,0.8321289584230513,0.6341788102792685
279,0.8758844907329066,0.8733062604014442,0.6551705068860938,0.6365040941996294,0.622576142561607,0.5114918994165081,0.8764993722854943,0.8730452365982065,0.6547742990620968,0.8806773505411573,0.8717911147355087,0.6016372636012,0.8789537171414321,0.8764743040458309,0.6712012513744028,0.6204964531592885,0.6061491140905888,0.48731471624996947,0.8787515093302156,0.8753465813833894,0.691429692591021,0.8854172887828662,0.8789700998653588,0.6002625697413186,0.8732553526687762,0.8715798337469909,0.7722686216835959,0.5858989045793013,0.5777081974676703,0.47635842278264895,0.8812212219099,0.8781899998497715,0.7344468456923163,0.8823183937851654,0.8703941856631502,0.6104674947951376,0.8524484621049979,0.8125974258433544,0.5692538592889727,0.48049468109174254,0.4535515325778685,0.33166081067942366,0.8562764543440534,0.8180661476588831,0.5765885236057635,0.8509263240729495,0.8211605055295021,0.5622532550526489,0.657550052625509,-1.6557963787134202,0.4564720304046205,0.5554596863273568,0.5522711559021247,0.41409347178633005,0.8541169531249522,0.8514259955224779,0.6144829012219115,0.7354933563062356,-0.900362312899464,0.4900856312254722,0.8923151045369283,0.89082094963069,0.6886774565065147,0.8787109400992504,0.8197882563508214,0.6498949573405152
280,0.849255078762074,0.8464326748993278,0.6447492522266509,0.6573287279958018,0.6502454844733105,0.592002158720293,0.8587730657006627,0.8564059489590756,0.6495848001286967,0.8814897093060289,0.8725117877866042,0.5781858548689316,0.8665377383479154,0.8639783503546173,0.6437629600517667,0.6028245982319898,0.5876797074519129,0.4691076077961398,0.8498068147146154,0.8473821595353579,0.6547361583642789,0.884451608912303,0.8776558550078688,0.572220089218671,0.8658233407954814,0.8642560141803374,0.7355244622725772,0.5807384460203378,0.57674285118121,0.5469407819866403,0.8520350807230399,0.844499852577115,0.6963590094897258,0.8858902852196824,0.8721631342539212,0.5940148735356174,0.8524510732503885,0.8134459622031728,0.5414638257642609,0.428672210967992,0.4107687332511569,0.28870150317792576,0.8427948661415755,0.803812072702599,0.5426106840585052,0.849383400385566,0.809726396765072,0.5332791817783697,0.6039590917693444,-1.6142425629692156,0.3732856071172109,0.5244439661891629,0.5225263049659234,0.3868088648899787,0.8216018844011173,0.8197948703184257,0.5930353023077745,0.7069478955806209,-0.965569796316752,0.4385610880279781,0.8849060227126985,0.876824183893877,0.6722255917284076,0.8542012636596111,0.804042767594026,0.6506124011746723
281,0.8683457466071793,0.8551524760647107,0.6311406746457318,0.6356579123166691,0.6342150992988276,0.5773584952326796,0.8657749918535449,0.8606897039206185,0.6575180248230647,0.8959622419805914,0.8848531559599099,0.6092823306284734,0.8731614161934271,0.8719058851011393,0.6637633729449944,0.634625419309278,0.617546938499789,0.5724738330003845,0.8672332377693323,0.8647843252933194,0.6892282658925362,0.8896071140204245,0.8804623936946189,0.5963747872984768,0.8416206213503663,0.8375370884081205,0.6032408312602467,0.6346653573872416,0.6277276553501991,0.5735096016298529,0.8703522420076342,0.869135804736721,0.7514467549499481,0.8942084797269036,0.8772941292678975,0.6419744020901297,0.840966890128295,0.8083422813037565,0.5650007048595587,0.4123730226469162,0.394417855810391,0.275340621009982,0.8463625930196628,0.8128230966872406,0.5673218955642483,0.8453641681145305,0.8107385061181202,0.5608342318380113,0.6162314860850913,-1.5502830095532514,0.4144734572449382,0.5381141885684597,0.5354899437033245,0.42171835795806856,0.8216928788120637,0.8201514881222883,0.6115168640192624,0.6962702883890362,-0.8905951364137781,0.47784209934528044,0.9015608210826359,0.8936753124761604,0.6778774072150276,0.8739548883103885,0.821982807549864,0.6874187092437557
282,0.8547037961543015,0.8529197051292033,0.6984357437672448,0.585334157078138,0.5604246551725893,0.44939474572384175,0.8467811198283205,0.8460669784446556,0.7502373731207006,0.8791119729574262,0.872444879468196,0.5504474087030187,0.8680584727586182,0.8637965442912352,0.628108858932907,0.6498172427298545,0.6355686228938514,0.5619037559483334,0.865715309070654,0.8596729125718854,0.6507483245154848,0.8803407415447194,0.8766354856246774,0.5543413842399136,0.8615800763423936,0.8601724119237442,0.738391715481844,0.6791078127288412,0.6682070514329106,0.6457805764664923,0.874521159705567,0.8676724852359776,0.7145290736601286,0.8739374323483908,0.8637680023788258,0.5532302722999051,0.8386803192386056,0.8001581765208644,0.5304439154450244,0.477663148688219,0.45795539588851175,0.32094902908333867,0.8388897469386433,0.8017814638403855,0.535104097352324,0.849421546707068,0.822646989568687,0.5219851992529148,0.559692490676237,-1.540209375628066,0.372870114553312,0.549897712774992,0.5489820734103334,0.39311384770665014,0.8261052690527922,0.8252371983048121,0.5837331070992696,0.704040895016004,-0.8798414621682065,0.4418383347117164,0.8788504210391453,0.8626607756444058,0.6622608894806511,0.8697170080690321,0.8288566528086291,0.6608318133478934
283,0.8740653417028521,0.8722211036051439,0.6485632804067647,0.740249837941632,0.7396134581600322,0.8404336624775296,0.8730458015830613,0.8702065527298113,0.6559475101389891,0.8749624746753275,0.8689031127352245,0.5965033895901104,0.8823982783184057,0.8806111448969192,0.6624221289031984,0.665671402508083,0.6576040166336694,0.5931639116342389,0.88462694869014,0.8818528604181383,0.6928998166140545,0.878820931405319,0.8741752114393934,0.5946657075124588,0.8822652580121937,0.8809405277334976,0.7531448211596562,0.6869248995365191,0.6767320642059027,0.6513757717161253,0.8759201489668698,0.8742777744807728,0.7601175065301704,0.8840008803698296,0.8788997086792472,0.6289474878289081,0.8406727157978451,0.8005668009169907,0.553328960235872,0.35441639666230396,0.33085096025997696,0.23576477665534556,0.8402872191026339,0.799689093860245,0.5530618484171876,0.8431215134950943,0.8082466318223085,0.5523694217012756,0.5721261882604423,-1.5444377191899283,0.40470156427052795,0.5344731753112067,0.5296244772115275,0.41561212241265266,0.8390358366478057,0.8355470225479145,0.6163921733061029,0.7047310139724905,-0.9343553417552453,0.4696812907877602,0.9003183395287033,0.8953001142002492,0.6872308071031319,0.8873868421751783,0.8325232226587913,0.6729178582683406
284,0.861652471252452,0.8584863873636752,0.6741981887246986,0.6922573582844598,0.6869360078084796,0.6180709022928735,0.8533814409376075,0.8519298515966962,0.6695366695908097,0.8769213463837644,0.8713408780724371,0.6157471581207885,0.8649187327376441,0.8594660223522925,0.6941152985263341,0.666175110930799,0.6502592984022294,0.5648848208962329,0.8636213621734609,0.8592526023712337,0.6843114214292552,0.8852379142139978,0.8813561637040737,0.6194479654181061,0.8593822290033132,0.8523187189295466,0.7236467160136582,0.716039455644836,0.7103278736998836,0.6906728267243903,0.8594126689407067,0.8517379700686698,0.7765789861422858,0.8690462967165384,0.86048327030764,0.6154723781888343,0.846898817975294,0.8006327803788928,0.5786749172861951,0.43316471446306815,0.40610358553790493,0.30368393683371175,0.8511483534959938,0.8071723449115122,0.5869500708277322,0.8503138152568448,0.815633228587393,0.5759482885071562,0.6624087046183345,-1.6241112923448613,0.47508024388583026,0.5503031813177075,0.5427973995549671,0.402094406769713,0.8377373243496893,0.8269363671845074,0.6183334735810895,0.7064758788098365,-0.9832690256995702,0.4871941781970831,0.8934775751780267,0.8882644708650631,0.6808223020395271,0.8620674277407308,0.8137218183743745,0.7159370808189369
285,0.8803196343785608,0.8774981494728336,0.6466006705152014,0.6240415976120819,0.6153957836121178,0.4924245651117727,0.8639944739159795,0.8611306383136126,0.6287966514662577,0.8973452923798142,0.8860993596176258,0.6046997105629243,0.8937666145316701,0.891647500128375,0.6695472962023488,0.6203121441855448,0.6123124758143228,0.4762821137622846,0.88743883024979,0.8847214493072667,0.662244641898778,0.8999843462031656,0.8900967485169174,0.6034409139681147,0.8836155832526723,0.8816436486725701,0.7009869650814872,0.7529324590672464,0.749675977365653,0.7976854459173485,0.8745241341256158,0.8723483469869466,0.7233210924757543,0.9002703233972237,0.8860042070176131,0.6195429529110333,0.8559250697245203,0.8267683420296069,0.5631075049001883,0.4677295070403029,0.44502945216248524,0.3178720729546731,0.8629759227319224,0.8331922527783895,0.5733120441861457,0.861474839288663,0.8300477897171924,0.5587723184702474,0.6721881875640139,-1.458818534721432,0.4616874859531156,0.5601026249876899,0.5549005390826212,0.42836653747199616,0.8441609702653431,0.839003455121383,0.6282910277899874,0.7225270985881171,-0.8269112883016949,0.48756069260821444,0.9072195201573434,0.9022331128276285,0.696328780292324,0.8926371919153364,0.8373790971139115,0.7115254719375215
286,0.8731365858726453,0.8730779964421167,0.6542291548627934,0.6331833369018212,0.6253711725037008,0.5109777564672449,0.8781355938329473,0.8780770415812001,0.6726899592871344,0.873340379742949,0.865511121081312,0.586775437411948,0.8755210198017065,0.8753954173633204,0.6491748693164046,0.67243308475319,0.6670914758593145,0.5594953664629699,0.8762054600264816,0.8761141192529527,0.6891010736280885,0.8773951492868015,0.8733743873710595,0.5805587305404323,0.8630597116032293,0.8600494569489229,0.8335815757887867,0.7304001518790495,0.7267899271466031,0.7312997861865815,0.8781895290037687,0.8781197512857618,0.712645101858299,0.8903880182763184,0.8809955518051424,0.6329514745003665,0.8561135025425004,0.8256674736513778,0.5593484001216735,0.41118547348261636,0.3991301301956358,0.27167988280078625,0.8622685229823228,0.8362333223671348,0.5804527408825202,0.844605360982306,0.8233946508607367,0.5478905551591853,0.6513249899170641,-1.6173709688285562,0.43775311257952754,0.5574208210319065,0.5546014050773467,0.40795846145707315,0.8457297413197564,0.8421234336570511,0.612384335916151,0.7467682911538736,-0.9202491271407087,0.468363305618928,0.906876432165987,0.9030249662357399,0.6821149228536403,0.8850114826287543,0.8171975593051974,0.6751084837557528
287,0.8818415837248915,0.8809841163981286,0.6217164225503063,0.7090007137757017,0.7028420889069074,0.7040377591475968,0.8749214891754424,0.8720750895904346,0.6207416230195044,0.8880946657576069,0.8833047881853927,0.5730835618309575,0.8844375480894777,0.8842213296631586,0.6479888092614854,0.6402535864639124,0.6397429950231278,0.5466722020968671,0.8717100330103958,0.8711821080900797,0.651310650473486,0.8887409042120064,0.8861819137767251,0.5665167976475645,0.875145199031152,0.8745987126446862,0.6240991949973191,0.7212700617302411,0.7209642006399756,0.7442203460596357,0.8872789299302142,0.8867772261243871,0.7517670099399675,0.8755217368251423,0.867968850062027,0.5594023569760441,0.8508170374224303,0.8378553266244684,0.5330177666830705,0.4310509358452477,0.42483312530020534,0.30396952823903944,0.8606438670357126,0.8465545550042651,0.5620190743091741,0.8434002116640258,0.8331687511920846,0.5168301449936725,0.6686121733781649,-1.6320720672297928,0.4371744955116278,0.5495456943148878,0.5369784859722446,0.4451584376021833,0.8201037082648511,0.8116649360742674,0.6078579862610765,0.7352755749574571,-0.8649980924748031,0.4451818390857022,0.907589127786945,0.8954969433566725,0.6827499765075999,0.876533723638189,0.7832971268310747,0.6749127509167494
288,0.8612790078988216,0.8602440054159468,0.6238047330233416,0.6103093625153191,0.602253222825782,0.4839111155074054,0.8570795677970213,0.8538753876012297,0.6214195343983677,0.8713168749348379,0.8560385268163152,0.5514330934143377,0.8760253858641225,0.8747137805146818,0.6214242889776014,0.6572988719800789,0.6498370428146618,0.5308946647658949,0.8732700208058359,0.8713625139967136,0.6336781451081506,0.8854778508431034,0.8792551899903648,0.5662349572367991,0.8788162049664837,0.8782469802208158,0.7048417217681733,0.5995965800279066,0.5897366580871785,0.47209492885144044,0.8447344953908713,0.8400758768610597,0.5829866435484947,0.8866511591099614,0.8773382335253535,0.58755664861459,0.831761108981924,0.8018180351747158,0.5215173703576167,0.45395213461191164,0.444486044457828,0.3151246154211461,0.8428340534523079,0.8162831871893212,0.5344115526078883,0.8453833860339768,0.8169206920537674,0.5263584725240149,0.6373772182051951,-1.6472249827340706,0.4230004274115756,0.5433708571941198,0.5394600452032364,0.4072700471106053,0.830384578448252,0.8277065143747746,0.5907489600913144,0.687253739701593,-0.9739509851042725,0.4399509526774643,0.8975570883369013,0.8852100713671163,0.6422876271899225,0.8794679274449491,0.8130559622817976,0.628392957042853
289,0.8771322973788759,0.8768155948808556,0.6896748744450325,0.6190612169026581,0.5941909110237212,0.44672859601103654,0.8782982633565058,0.8764685012719385,0.6526638610127458,0.8877954371260645,0.8842513454174802,0.5921776557499614,0.8751650030619529,0.8750747025621304,0.6544599079920248,0.6160363989410733,0.5998825509587764,0.43692946387421483,0.8788282327517656,0.8779567840197493,0.6476689801837626,0.8915416376558909,0.8895865011875052,0.5933682760096144,0.8844518861657013,0.8843503505992754,0.7441929080069498,0.5647501464873573,0.5478279583992756,0.38112551645559034,0.8883325083762055,0.8879688785292247,0.7175808970435118,0.9006288191636213,0.8969824811149978,0.6300756815784774,0.85484590697895,0.8262051456070291,0.5571068185829956,0.46205328845165905,0.4446826550591849,0.2920416697460143,0.8515956053986944,0.8255864719507733,0.5657216197466584,0.8565973047065083,0.8382534384879418,0.5465636104100108,0.6847091835226055,-1.6547912948477372,0.44692341598229546,0.5348931691914969,0.5335641146069254,0.3766019977469497,0.8445017244329555,0.8411946620646836,0.6091152007262135,0.7273245908686938,-0.8948271532888765,0.4585170709806019,0.9060530469826868,0.9035769302864896,0.6805660511521353,0.8380901200697153,0.787128941243261,0.7486171852508057
