muni,mse_gb_census, mse_gb_gis,mse_gb_all,mse_gb_psu,mse_bart_census,mse_bart_gis,mse_bart_all,mse_bart_psu,mse_rf_census,mse_rf_gis,mse_rf_all,mse_rf_psu,mse_lasso_census,mse_lasso_gis,mse_lasso_all,mse_lasso_psu,mse_ols_census,mse_ols_gis,mse_ols_all,mse_ols_psu,mse_gb_hhid_demo,mse_gb_psu_wc,mse_gb_gis_ntl,mse_gb_all_ntl,mse_eb,mse_uc
1211087,0.029708051196209315,0.11458098069725531,0.03957938542343419,0.049121549847992114,0.02229155243691637,0.09333241736735903,0.030677099379454814,0.04064630228425158,0.033443470309621984,0.11304461810267306,0.04310462915519257,0.05652994167280436,0.05562684606972947,0.13524247141834522,0.060472570393957654,0.05875935379633488,0.37806760364086683,0.11517474457740354,0.04569008113348646,0.2606821139249316,0.037466359372923946,0.03857847985014486,0.10817626777976945,0.039272930852315494,0.025237630991789047,0.038230036447732346
1211088,0.0033607881324554893,0.012571251173518164,0.002447975047469592,0.00425102157185459,0.002067673605378694,0.005606525139351536,0.0019813114524577127,0.0027915154280904646,0.0023392769516274695,0.00442070000781637,0.0022336613742284183,0.004061296816267332,0.0033539594500927718,0.02332448106225061,0.0030297555429410245,0.004034316841678822,0.29875049261586645,0.008598420318963221,0.0024032784382963628,0.14982219299060676,0.0035348590984623763,0.0019283640790795948,0.008610889195802931,0.0026949771344166045,0.006979249377559654,0.022433985611482056
1211089,0.003747977365392826,0.008014263709642753,0.002289642224909066,0.003412574537958644,0.0020265315651078982,0.0032441935943719117,0.0018973694592557292,0.0008673123372976783,0.003026181026340977,0.005023907666692688,0.0023351158925813634,0.0038957791817579596,0.017351086865710654,0.026994096482079524,0.01648649252011818,0.019980796852111567,0.2500919804038503,0.015201707760112683,0.0038517675774206884,0.21502028768412026,0.014807319405868859,0.0013142403258990958,0.00745927167453606,0.0024644383842031994,0.009388249906770011,0.0208153354176975
1211090,0.0022875682137414553,0.0035160477064517205,0.0021778494712728926,0.0010568263975194172,0.002437579603593323,0.0017035970989941662,0.00208700756581424,0.0008610984274747412,0.002472693810122398,0.0013157757382426796,0.002655638155709113,0.000781162174182228,0.0008780586836560544,0.004472524513053012,0.0009251205661884845,0.0011923548582955877,0.042326034771191734,0.0006793235297427486,0.006053631267905799,0.06889232979841901,0.016162408902604546,0.0022349035230772806,0.001484751125782133,0.001758538446410355,0.006608045679395106,0.0026017841687242084
1211091,0.008711353141615367,0.005822972007944037,0.007570399729412882,0.005564964534824794,0.007555437069751682,0.0033176659438822823,0.00554096217850449,0.003657533991608761,0.00737664218207465,0.0033712137366272476,0.007249232345470015,0.005198232807626232,0.0063269031196544695,0.020929664306816084,0.0037070849507664194,0.004317127575216004,0.137960941068623,0.015808739746717215,0.0034536488434974,0.11844461269654014,0.06074447263336364,0.009244406398019678,0.004166444084931636,0.008087738678498255,0.003831333907065428,0.007499439622455327
1211092,0.003103326385666724,0.10100103076828064,0.007349222116742315,0.0012336814265722618,0.002377490420842826,0.07216112097755724,0.006378034732642008,0.0030256324836280737,0.002765445109206078,0.07880263179436828,0.010258975240745512,0.001046068314105307,0.0021279755972155316,0.119729229446247,0.0034179154175269823,0.0006863847115503511,0.15315308687452905,0.16273259167509915,0.0027688870941736973,0.05823252023852995,0.014642256187010155,0.002267262655772924,0.07490608624558633,0.007809853909349665,0.005214399520408431,0.018235143992102052
1211093,0.011760544142426329,0.11725705720354516,0.022252428820328844,0.016943447784854872,0.006063191441693033,0.04145052740107959,0.013739825232144988,0.01248991956772414,0.015482310068531268,0.0687307324645446,0.02751304446651496,0.023595711560740595,0.024848547473140716,0.1786415884654262,0.030827370273054235,0.02552728170097537,0.3686366906492875,0.13991843794089445,0.025667723504504945,0.27554929209886436,0.016948308161110582,0.012230976174686192,0.06780077231413253,0.020451898353080887,0.016474650722281922,0.029037440921677673
1211094,0.01489558444819484,0.03082519921874959,0.016990432713981325,0.010477520065891902,0.013412304382419119,0.01552667806777886,0.017119973551606302,0.008344733364280928,0.013188919246537176,0.018378466217393467,0.01573385851164837,0.012311070844189066,0.014341691143765075,0.04731503662971216,0.01628416162536468,0.013081459490507038,0.1426130455699425,0.04072729721014486,0.014482677999345911,0.16001042898861212,0.06638694248522153,0.012193406550353851,0.020335611154325587,0.016553757330675073,0.005009746619926331,0.015510300822255659
1211098,0.004519048648772729,0.03259860838148395,0.007428340221139372,0.005178133010406024,0.0031795891742805267,0.014882726865082428,0.005917129642024776,0.0044196604762237884,0.005529538594551065,0.029459581684008085,0.01039842463552612,0.008400765532683619,0.008577481832125453,0.08315268763551,0.010524020879328723,0.008846312914750343,0.23937063514005164,0.08150605105707623,0.005172680794232273,0.12252789120991049,0.018607713309714,0.0037743823463380665,0.02558566432792058,0.007312990207227584,0.004205566012775464,0.011945662771700526
1211099,0.007865635269952514,0.055931234902627386,0.010537727273338604,0.009177162010842718,0.006243632198803496,0.008139353646068494,0.007578217035295091,0.005641197372367942,0.009658588169762406,0.01972998119563566,0.011403739258300948,0.010442165533472735,0.01589449944945917,0.0660195718414227,0.018147497909140185,0.015427820930954546,0.19229678353901283,0.031979196617930486,0.00716586336518832,0.1736333174387512,0.07524141459036597,0.007721618805391309,0.018082416135507984,0.009756107347595995,0.0063946499923333705,0.012265558787559711
1211100,0.010633802973610709,0.006525809320350143,0.010294821754322822,0.014168714890905702,0.008766158506889395,0.006788191975409632,0.006628672963103123,0.021599549984171382,0.005790060564407845,0.007079579526672968,0.00544099000601718,0.005172291971614353,0.0055828541381589035,0.021497800824233446,0.005332786641978851,0.005035016118181251,0.20873611086603683,0.012460894901789638,0.023161808774475996,0.07795921482538992,0.08269977246508965,0.01741114186342126,0.012368495729276308,0.008013439399305924,0.003356404344074715,0.0046825186273644305
1211101,0.0033683009526418507,0.006067015000306619,0.005027450920989312,0.0014709579074678736,0.00412791260420886,0.002669986948693368,0.004555641698682086,0.0015588904970378792,0.002057170274072643,0.004560467558477278,0.0027823509512933465,0.0007767521473098659,0.0009083171144137587,0.009071654515378851,0.0010022553216032764,0.0005374729371838937,0.24602463959201495,0.001192427027774737,0.0029821972260250414,0.10900962606546032,0.02870832931873952,0.004212366041217612,0.00686104640197776,0.004607206532591493,0.0031140966506377696,0.012408867985991038
1211102,0.009765036608849802,0.02945043726505571,0.008860588076113533,0.0079511835408845,0.010500845590124612,0.01635462306581996,0.00940974208156494,0.0064751009491106895,0.009438964673824348,0.01975287552965603,0.009246392345517124,0.00997053445774531,0.005008552395118452,0.06102295328563941,0.00572676439579135,0.00625036628595541,0.1400083056137835,0.024180177618591574,0.001720327255465992,0.19255792830106447,0.048458807269476226,0.009846681217864988,0.02028009642034595,0.008642660858538766,0.0020406745730894805,0.002230869143959878
1211103,0.008528283530171675,0.004445375885072195,0.007972735901002531,0.004552154672643175,0.007460508770297122,0.012438024184521789,0.01042140934688688,0.004936815874437533,0.0067106056486343725,0.00461601365825513,0.006849694854694122,0.00250387064992862,0.0015444745755535544,0.001403345924851598,0.001053915552962388,0.0024979516613469863,0.07146843605389494,0.001329217769161352,0.002747506031319946,0.03845875111452103,0.007314473952778144,0.005271471089689252,0.006468230110784052,0.00905555980691924,0.014397213572898523,0.005555968166778172
1211104,0.023378386875886708,0.0027508222670721717,0.0183644450540556,0.02194247216602595,0.023148434566249085,0.0014499054165936797,0.014985040640312612,0.02358846974640974,0.022093761238501822,0.0012229548105515131,0.016650714577910564,0.01803460515676312,0.012519564238868503,0.003876769971199233,0.010994451775198089,0.01759550225410481,0.021422404107245788,0.007304225888676621,0.010475420738286478,0.025377794718203284,0.003568694549601405,0.021301730623929302,0.0010968532470652965,0.01724581788879016,0.03171985563717317,0.019653407009620878
1211105,0.030426249691218078,0.0666898060525823,0.03997220288162645,0.033308952701576945,0.021771704307591063,0.025804738058539757,0.03294124503871453,0.026658659774358603,0.032197161863585004,0.036811750806809894,0.04017725339050741,0.037951751439144234,0.032624684965881515,0.08853336461333722,0.037323823886266067,0.039381440620543905,0.3462414114695341,0.04811729232762204,0.03638767676696211,0.28208296011198547,0.08521275396364565,0.030509362921963875,0.03761884419485287,0.03781370821424984,0.01938852223946742,0.03004538695863448
1211106,0.0034288109889503804,0.008809469210216834,0.0026057216973002307,0.0016069294997134317,0.0025120762811936506,0.0163059284524409,0.0026341307477234562,0.001424501174316062,0.0032001934675791053,0.01979967824248391,0.0032028545971298054,0.0011500309410123236,0.0009680826769324663,0.006024859934207288,0.0008526361398918404,0.0011109062644244561,0.053335920417956886,0.004900351975701942,0.003511506345914761,0.08540299129450978,0.006952393993023723,0.0017803812248374444,0.017683985588812148,0.0019399282836149382,0.007313244150323839,0.0040767883390807926
1211107,0.004372621781607927,0.021831763883823258,0.004648602189116848,0.0016675410685585092,0.0021663387892122445,0.02080036947928673,0.0030005673167995666,0.0011843320441153856,0.003730949899646538,0.019644685647635714,0.004377169201600022,0.0027025645047483752,0.0009680750966860653,0.040739269759436356,0.0009831012197595058,0.0004778979848334731,0.1736888024111813,0.006608234452694627,0.006777451400757829,0.06163950478563783,0.021576438214428627,0.0018308172356783646,0.027112445090777065,0.005485376986713166,0.002952078273950874,0.00905256810485264
1211108,0.0012439152118481102,0.006781502198784065,0.0013937426899001593,0.0005102056368820883,0.0011177522595550988,0.009020258253180041,0.0018379842053903744,0.0003961179264748137,0.0015043649338629744,0.008888692915494061,0.001708030762972236,0.0006357356661611491,0.00031791158790073096,0.024653733962807838,0.0007570984149900017,0.0001467358146687012,0.10059004403353454,0.01190219001664189,0.016579509170914556,0.10438450142202607,0.021605658408099356,0.0006391230727428143,0.010241138570865707,0.001443609574190954,0.0032146005720664916,0.0012597437172899646
1211109,0.0028707159027801157,0.004408461922194938,0.0025895847158043327,0.0029669045497092744,0.0021596270668123602,0.0028703112287797516,0.0023667850190952403,0.0009703979511900797,0.0031315870866653914,0.004157220964142132,0.0027347673489162504,0.004303746914265034,0.008177124513274925,0.007506704749405595,0.007185072170619875,0.01252737263460828,0.20606197452997188,0.004941957471202649,0.004267069628475725,0.1568956913816355,0.007569470196939914,0.0014797432933829895,0.004392482510595003,0.0028412293191983316,0.008550276410853713,0.017895658586723585
1211110,0.0037064361377508,0.0650753740429698,0.003697883618054826,0.0025307037397463397,0.0028576824021634604,0.06022028571980207,0.0019704747520984086,0.0016351859779888513,0.0035461808424181586,0.06446041291970092,0.004973646188563495,0.0038062738915121803,0.0050705371593549944,0.06868159217428745,0.0054023969445054975,0.004739012930315343,0.16752959356271616,0.04917264154469125,0.0018582896600195218,0.15388207677947968,0.018041781594678678,0.0021766665920028745,0.06414047123024381,0.004124659235128436,0.0026487803347102785,0.005762953098593499
1211111,0.0026648488755303718,0.01031131848407727,0.002551392818905074,0.0018814294483401957,0.002648411878547016,0.002581352556360955,0.0022599056210520453,0.0026331964985965082,0.0026513202004451557,0.007704068184673529,0.002986017911047817,0.0008684964214901912,0.0009203024951540291,0.020999839122626533,0.0011240911742939274,0.0025409435320850626,0.15419171243616434,0.02254767969935771,0.0047393114033026955,0.058560714121921625,0.025314495338822,0.0034742030419671385,0.006304582944733308,0.002432254938421635,0.0035794948707732646,0.0065139453038715375
1211112,0.016199632615383902,0.11236930784000963,0.028253285090758057,0.022847873366078995,0.012694892034376135,0.08368050606597083,0.02789687932068287,0.0193820399074768,0.02542963371794188,0.09164767747783625,0.035054661464422814,0.029610527670504695,0.026832164409921765,0.1638808291922475,0.02891934659699257,0.031954938825294384,0.22208678751534078,0.15899635101578813,0.019846505115672944,0.12382668592582685,0.024595912017529163,0.01908078361722049,0.08736307916997549,0.029896501514261185,0.012369954325959725,0.023063745511520323
1211113,0.004636738836992342,0.003455440358926521,0.0029627033180488213,0.0014116495753536144,0.0036592060192887515,0.0025441282029829756,0.0034960758991997615,0.0012612371420428412,0.0018726853869268298,0.0033309675048560643,0.0022177570567588263,0.0009999340907408491,0.0023576056071777985,0.009894358339805972,0.0018638432175397059,0.0003683102661223053,0.11616295020462332,0.003918033221980147,0.004958292012433963,0.03417269858299742,0.009155050563474204,0.002272069423420528,0.0036113537334883277,0.0026781209919691427,0.007312300659843324,0.006708973272207448
1211114,0.00023596129828656602,0.003971344425748471,0.00023745206205474893,0.00018293966101169982,0.00036216731390612266,0.0013381289809274162,0.00046019405348183054,0.00018162804668955826,0.0002668425313264291,0.0004115869601277581,0.0003012256493506906,0.0001936071122481199,0.00033393627717954923,0.0020820676511459613,0.0007025755632110388,0.00011803087308763746,0.042640578855525677,0.003800560724510909,0.0014648857597593708,0.05392901675325544,0.0089058099277383,0.00010598615653267209,0.000862337620946493,0.0002076689265557999,0.0014306770168820294,0.00034504069818811444
1211115,0.002973519492615005,0.03932911470952595,0.0026617041073040025,0.0008487927475224,0.0031080253920094344,0.019954580452857,0.0022383506137839495,0.0007207434775150451,0.0033606864887656767,0.021381017533375856,0.0037214092185634913,0.0012624904357679807,0.0011011422834760862,0.03831992385371625,0.0013542189299283916,0.0013510738097260576,0.10195885345466792,0.03999388794040713,0.001691504566972511,0.14894319161564368,0.026158400973870247,0.0017439328891622995,0.02277014323564132,0.0029504597983351197,0.002564071266670339,0.0022452938144319444
1211116,0.014971107756747443,0.025977468892537645,0.015172182098637967,0.020721662659810715,0.010801203048452931,0.016058363703492166,0.008150341747283572,0.015170720809636013,0.02108124202065828,0.01991988420361101,0.017728096926334366,0.03026061922026053,0.03741496790530885,0.056094257338558856,0.03572277696295272,0.037706065789087716,0.27422127158434717,0.02689224465011883,0.016675103902922105,0.275967257051176,0.004634878421332623,0.014438906417559126,0.02773141557928028,0.012682020506099508,0.019665032486065683,0.0399853440001607
1211117,0.0011080331334108239,0.002058306774425344,0.0015005525763318833,0.00113317716367513,0.0008355498909523504,0.0013889098040558905,0.001004717319224875,0.0011734956609825284,0.0014967475478048936,0.0010860164451036293,0.0022592265457863836,0.0013283279910209433,0.001379709890134799,0.002622663371057702,0.0011500376701470791,0.0021584065672188148,0.036860611766606724,0.0023225652208211573,0.009203322671005848,0.04988063367676321,0.020410295812829233,0.0009033529873620587,0.0019551930548268714,0.0013437504627924265,0.011225076196897135,0.005269652252492677
1211118,0.003060312739878684,0.025247698617667486,0.0029179525816101694,0.0025170265952098956,0.0019979107777647782,0.021737026103538167,0.0020891347931994357,0.00154496149738939,0.0035505167987607343,0.022081818849492067,0.003441338303997918,0.0033114759402488357,0.0012808865517198492,0.05672564173998102,0.0015703545146711227,0.001683576174000187,0.10005168048609298,0.03210737077515396,0.0036721084134260108,0.11845509808116683,0.020436048708761534,0.0024945374694949982,0.022205545717479017,0.0035750842571344926,0.0024227652266371785,0.0024109631558919434
1211119,0.00036750480562124647,0.0023656248522124185,0.0003475559976562988,7.094224549661243e-05,0.0014461816695074108,0.0015111282173699862,0.0013585025431563965,6.646236535704974e-05,0.0006944258069199507,0.0008055087934001468,0.0008238232399670134,3.37825150129293e-05,0.00456904981006897,0.0024260527665182306,0.004562676076235658,0.0005840592589311309,0.026737355797659616,0.008561447345047041,0.002111353186023336,0.04874699609070156,0.007724099851436628,0.00024331146740296484,0.0013139986360901693,0.0003781460348298416,0.0015992268272456158,0.0006237919231540601
1211120,0.010244351113998294,0.00843659324142722,0.008538325844044424,0.011000691375413018,0.009213081280562918,0.0033522652555677715,0.004761360363791759,0.008996008820461915,0.009386621221661886,0.009735217234961287,0.006937744925463871,0.006880427411708081,0.0006892928104006961,0.023576548661729254,0.0007237698331900436,0.001593146416426059,0.1236245047322946,0.001816043635917016,0.00258908771500357,0.05495859593520266,0.054500027347259866,0.013104732339005366,0.008985551949397146,0.008380292187469244,0.007159082701228897,0.003123810484600469
1211122,0.001243634779967663,0.007322527837840275,0.0014720933601540015,0.0008479823028411525,0.0011605608919725394,0.006845327244655377,0.0018092026177510825,0.0004675419365457804,0.0017034869016809935,0.0062075855968251195,0.0020254875069390136,0.001408995190541454,0.0008082592153505719,0.016161302357090353,0.0010562962934109231,0.0007880755219154052,0.134944979978614,0.004616753279118591,0.0014298289091557827,0.12646507417254313,0.03206261766923581,0.0009023539270846908,0.006773535760833733,0.0018523870255412035,0.002233890598407015,0.0014584961845376086
1211123,0.003437986169201563,0.009412818464176628,0.003064300083210147,0.002217759136667972,0.002000104366363503,0.006276060709915695,0.002211920826391032,0.002024994750680201,0.0022664016324085573,0.008272350055758779,0.0026741851495745332,0.002701712876938979,0.0067560347977090335,0.015295792220340184,0.008653188424214014,0.005380735311236889,0.295481917150405,0.024881496309657032,0.015651263455945773,0.14847598457049122,0.023490470207962022,0.0025804086746840454,0.014792242369849593,0.0033740076666695213,0.011539759184440924,0.02896971727372147
1211124,0.0016569162175505774,0.006379254688830311,0.002142806787502513,0.0015079399669347888,0.0012919995663620986,0.006990849482850062,0.0020087415693691405,0.0008071954426918937,0.001954341596415358,0.006185659426398251,0.002108152276743004,0.0017975459671391008,0.001976369728930011,0.011051466522683365,0.0025671021708128026,0.0020694417172053784,0.18557753913466915,0.014007066644285781,0.0016313744989957255,0.14081876715898237,0.04012216136159737,0.001389462825014127,0.006874464485111658,0.002275392807503201,0.0013585579030706667,0.0014201969990417852
1211125,0.0012937286375901509,0.0016093054051386428,0.0012396050897710957,0.003198735945673379,0.0015892120905171198,0.0011886698960346205,0.0009366918915659388,0.003045640205950866,0.0013628062478644723,0.0037917503242267682,0.0014400688446995471,0.0023275226183133023,0.0007633402949951848,0.0011240283274392888,0.00047270891317155884,0.003028421723666865,0.05100064455281621,0.0009410127115721042,0.0025693373218316265,0.041636565942567476,0.006406570483453269,0.0034940917860391673,0.004262021951701438,0.0009925250839910346,0.01023200770586888,0.006408743034744689
1211126,0.012146711022091458,0.08761876584086169,0.016591416793258634,0.015309225609845776,0.008910522892185496,0.0716569092170597,0.014260784286311263,0.011565355744608277,0.012468418368607466,0.06661574701980823,0.017925016735050783,0.018073463478189136,0.01891137487193002,0.12607814131085343,0.020215902424711798,0.014076777204538858,0.27639926779651036,0.05964120498222402,0.009329072910266604,0.2191114071176376,0.02921108567600299,0.014215691119988043,0.06834325296163256,0.01858661553008527,0.004191395797050503,0.009395427955071154
1211128,0.009895171210722056,0.0021842652055394087,0.009664449907645907,0.007802718517057548,0.008228078824496523,0.0014435891909115276,0.011155501212380287,0.008661664873767391,0.009282476256122926,0.00259852727847873,0.009131647043695576,0.006705151082565275,0.004652670651609184,0.003038543309207509,0.004167757636548313,0.005228016977860134,0.03820667223644094,0.003559363025702126,0.010350512435299443,0.045552060213893665,0.01228966979114223,0.007143419005266912,0.00236610959662476,0.009451175621418378,0.01780793213553261,0.011694098153882806
1211129,0.022172218850067097,0.09818574940689162,0.027121760761586435,0.031280814212363624,0.018412785271647823,0.05306591995987795,0.023858330905988295,0.025303713518055746,0.02251626904814664,0.042427187396559075,0.027488156547946774,0.03114766180913598,0.03201988190203136,0.09006031732366697,0.036347292088957456,0.03769178824985144,0.37379481477839244,0.09607698731020632,0.020665762903625692,0.28563210870562417,0.10415145177991846,0.02315983402837128,0.043483114707828605,0.026865778584120596,0.015875992035334546,0.01584149622295263
1211132,0.0011235551466173988,0.002636041311308343,0.0016622971187004985,0.0002542981866978742,0.0013144016192049286,0.005183893049471016,0.0019077767055944543,0.00016602829705178,0.0012250914658990806,0.003730858864679206,0.001758406828121971,0.00021533407531684051,0.00048745570814935526,0.0019233394079828398,0.0006208589046335601,8.90831289786328e-05,0.06132981229555702,0.001971358169080925,0.0015460494648673695,0.07329251047142232,0.029293585682924263,0.0010818357602669821,0.0023974674394577197,0.0018431707948270708,0.0020974431293201657,0.0008971862315636124
1211134,0.004835616754958172,0.013857318472211217,0.005129607346245508,0.005160938975858429,0.003898332270632297,0.01177799318633761,0.004163858954217365,0.004132033101997178,0.004331141129798224,0.01402916779081555,0.005279232834049185,0.005422359723916376,0.00561697588274447,0.023018150346921496,0.0063839032274254515,0.0054319530956923896,0.1607706796400291,0.004456862448609622,0.004060210203295899,0.12866020971871348,0.06132227770583535,0.003925824642737551,0.014361784078258855,0.006255928852362267,0.001269972159308118,0.001514805458575026
1211136,0.0006051059953184858,0.0017510560546404018,0.000970214084081715,0.00014125661583788948,0.0008540082710056998,0.0027890009200723103,0.002411939914110493,0.00023976733157367018,0.0007601505590178803,0.000996496611925374,0.0010147878464270951,0.00019608081925816,0.00010839575330198685,0.002668726531057709,0.0001641516656704946,0.00016343519012159083,0.04236432085322029,0.0209009701890948,0.001173926483900275,0.049788981801368974,0.021695685517929983,0.0005005019123530041,0.0011900708092301333,0.0009427069511441426,0.0018986215880814647,0.0015706932473729283
1211137,0.009019465534816983,0.029478380187961915,0.004649267159535759,0.0034285654170403785,0.009559665075113157,0.010709007115375977,0.004525616233825,0.004149742232872313,0.009157947260468162,0.009253725641551093,0.004463766425696306,0.003131808225350495,0.0004572385671673459,0.04562575365071995,0.0006753586283193371,0.00018330383449256655,0.15989789933389087,0.043935670807769084,0.0023837830836814316,0.12232391995083598,0.013482376770781962,0.0070712125688364175,0.011689869143948022,0.0048811400483829166,0.0031305544703518697,0.0028826374205340242
1211139,0.011363959269523712,0.03475049303699616,0.013807017587126718,0.013196305318226968,0.00839546568849722,0.014229746448358033,0.013905673515115284,0.011406486566955632,0.011738389054038317,0.024893753703881607,0.014358463453916118,0.01665578755961589,0.02115122143133729,0.05871629311129663,0.025401277685094086,0.022202845866586506,0.14603317430686458,0.0351144429966527,0.01389488150273733,0.10107937768627008,0.04781960363081743,0.011105292241361848,0.022886999296271436,0.013969757501651366,0.007839456280204103,0.0216089804591611
1211140,0.003410943022105082,0.007370823697383624,0.003932985867197577,0.0023298259561540385,0.004203673564081531,0.009193457048199282,0.0038810164925623825,0.002803833126938616,0.005074632910580514,0.012466532583959149,0.005241035145936753,0.0030245809415171457,0.005467252120693851,0.009588248722426886,0.005276963169891583,0.002162650890688289,0.07441666657738805,0.004159881150220703,0.0033943234150039356,0.0980941966107414,0.03191120104646132,0.0024861405825555606,0.009682522637721685,0.004706445388178796,0.0011129301146977153,0.0033356930951019877
1211141,0.00943660189333609,0.028606495973700154,0.011871793859190533,0.010179195142028728,0.006239737463889726,0.014329758653180298,0.013212826296256077,0.008350737743660536,0.011332868831736042,0.01839174272937254,0.013965050197725672,0.014376551764657559,0.014836343319145608,0.052852433120186136,0.01822134815605939,0.021791766373951617,0.17011973067262848,0.045090090936092356,0.014243404228593532,0.08821789420684352,0.056137164230127275,0.008109011021954498,0.018218421892083992,0.012373254684003361,0.0053848554475904396,0.009114727281331057
1211142,0.0017451912422245554,0.020999676304826704,0.0024716527331970807,0.0013116075532298148,0.001936764381093157,0.007448012025777801,0.0023542173853116147,0.0007948376139051464,0.00202183879294831,0.006487407400588164,0.0028458338753809768,0.0014097025211111593,0.0008164890296824816,0.02548535629654045,0.0011937669816685405,0.0003297219816028297,0.12926594808383546,0.012934270467703858,0.00312525121587662,0.11998127850611857,0.055231255985715426,0.001298438609225008,0.0076074168704428876,0.002293594778263944,0.0036902462513789657,0.0021281651163125447
1211143,0.0026072781164379077,0.0046395525219382686,0.0027474033304711694,0.0015393698497312492,0.001542536586300663,0.0027362116820979234,0.0017173087521722664,0.001965683724644927,0.0027123068755114063,0.002075738467188814,0.0035915121396907675,0.0013302478873299015,0.0010835974401031984,0.00584076224240128,0.0007558134257996144,0.0014967030561673794,0.06601121487844494,0.011725936161630425,0.009201336798033479,0.06424083828650597,0.024080859489699482,0.002056481246049215,0.0023610232375933663,0.0024826520170444528,0.005857413166758988,0.002226461271456963
1211144,0.0016995257874389187,0.005895562085573246,0.0015195179122645297,0.0005217222372408785,0.0018003544110456377,0.008431729130535439,0.0014163361646362478,0.0007892255668222167,0.00151523145770743,0.005897344460560562,0.0016713406880621497,0.0006163640458228251,0.0010047698413228581,0.017706591062736796,0.0007485101799875421,0.00023834951950524647,0.05133721437518004,0.0060570848132642345,0.008134632654317851,0.10434614383131509,0.04646861942268687,0.0010642727661108863,0.006317486911973697,0.0015217909818331936,0.006337412061678663,0.003540834302549818
1211145,0.006564961619561146,0.06796047026287433,0.008993320360165376,0.003902649257647907,0.007270865238757544,0.06144485815167852,0.01192885624142385,0.0029922136724153847,0.00627456613414751,0.05740019849911414,0.00846976736404325,0.004984884516918199,0.0010001377508220195,0.06982329176431912,0.0010174083686332104,0.0005074740770025027,0.14379533264931768,0.08825659484420725,0.005449891818233018,0.04725734158198587,0.02022557086180497,0.0029783427937785613,0.07136090184337139,0.009939248455965338,0.006158652550673552,0.025745291583418293
1211147,0.008811060826815988,0.06418841586153572,0.01390735089948201,0.014263640468798303,0.0058401154656711075,0.057375801690627726,0.010869655382471434,0.010135930992475473,0.01081757615664044,0.06644318391882444,0.017145890042572776,0.018688910576720324,0.022844522616732265,0.0957164277176696,0.024721771028638623,0.02368625202129114,0.1988463204950309,0.0769887924911872,0.010774052791055519,0.21609505476010482,0.015442629575036957,0.00991811014630436,0.0699928034609444,0.013548455502401443,0.020790311486796782,0.03994310782756656
1211148,0.0051968650366451255,0.028614790073570644,0.003355903686342754,0.003557976913746234,0.006240688603230201,0.021543058834893564,0.003619933652722039,0.00426873352558957,0.005749014892446399,0.02179942450090247,0.0030152006285458755,0.003156658172611411,0.0004952553106998115,0.031481457364234494,0.00035977114289158934,0.00045602402074762185,0.10454307123846042,0.015769122600982934,0.0034127526836115036,0.14733116604431823,0.005570839444025611,0.005560396231670068,0.021467851158324593,0.0026562744766401056,0.007146798717339152,0.004009884223386023
1211149,0.00690384254617443,0.0014293049881423361,0.00553161562875323,0.004669359497967244,0.005225863950036413,0.0012624638959452155,0.004200812131728228,0.0038292795053731996,0.006623671840234212,0.002120908543692266,0.005356213666262277,0.004430540407226631,0.002673700438816571,0.00022246786098644572,0.0025611724524649744,0.0020962780957885668,0.03686391722611294,0.0009200364238129321,0.005030572742617817,0.059585838067260796,0.013421475054015029,0.004721175185368167,0.0018761365066836805,0.0054651489176955935,0.011719406754767988,0.005436827599517273
1211150,0.0028051795813290137,0.07739307905535805,0.004247060381009345,0.0009016019175068262,0.0018510998728293187,0.045662492284300624,0.003170049118321171,0.001133380349187055,0.0026906286243280194,0.061824728687190196,0.006435388233938702,0.0016082594343883956,0.0061425428115517,0.12231974880419005,0.007834796155090177,0.0055737755064006285,0.17098161498542833,0.12531640243065553,0.006689475128954308,0.07097614364969049,0.009096907882413388,0.0018526181452540487,0.056370716023135904,0.004666477331271166,0.002122045934129157,0.007101187578843564
1211151,0.005267554399944687,0.026580610307784667,0.006748447967234703,0.0070804005166691265,0.0035158185207506947,0.035556516248572465,0.008214670940660963,0.004559448935082333,0.006442909319002603,0.02835618606947267,0.007974739426165367,0.008048734798798928,0.007688364212108409,0.0549965111049377,0.009902552758872963,0.006667755138356849,0.13203690638280158,0.025555621504006414,0.004058221112463369,0.12221438219311358,0.05283527918566576,0.005424586614836813,0.026396019708855852,0.008078781557727682,0.002002078587501245,0.005886042027374268
1211152,0.00316496500924878,0.01478863774696402,0.004769765582492436,0.0011529887649337558,0.0021308790848921337,0.005306983349580401,0.0019053030733508663,0.0007365851915412604,0.0034834698988980843,0.012829345583672715,0.00578732062336255,0.001651756256588517,0.0041390868679169355,0.0492569292905046,0.005991675682403067,0.005113119391021624,0.1648751004750687,0.036110306136069664,0.005110493763112854,0.1089220785404894,0.022162173849525197,0.001988436241795139,0.013320171453368087,0.005030214149236832,0.005208625241667154,0.003972749698188181
1211153,0.01815385881644045,0.0017843759191569608,0.01631818392408618,0.010382683083032213,0.014011788851343526,0.00230368983007883,0.014519008820147202,0.009680324048364107,0.014830711893476432,0.0009763778246816062,0.015038078826060937,0.009507424018480114,0.008303115949624256,0.0004051549040090177,0.007919041042749406,0.010433163047533424,0.029439124087536225,0.0014851809661755617,0.020912172461636732,0.02473276112605464,0.00492930648043991,0.014094837889262827,0.0012407476278370134,0.013734136866119176,0.014156369278814964,0.005410030305116329
