muni,yhat_1,yhat_2
1161043103,0.11165053,0.13438272
1161043104,0.09009683,0.04318805
1161043105,0.18679139,0.17372224
1161043106,0.17615339,0.19962248
1161043107,0.18139043,0.16386017
1161043108,0.17896111,0.16042316
1161043109,0.12741035,0.11967292
1161043110,0.17359383,0.22512993
1161043111,0.13851373,0.14953655
1161043112,0.36746898,0.34722748
1161044101,0.18082337,0.17542146
1161044102,0.16943148,0.13070685
1161044103,0.26273397,0.267923
1161044104,0.20241097,0.14812782
1161045101,0.18797372,0.15340559
1161045102,0.12659903,0.09372914
1161045103,0.17783292,0.15079549
1161045104,0.16340613,0.15301299
1161045105,0.0706639,0.08137075
1161045106,0.12952939,0.13197559
1161045107,0.16163313,0.13995755
1161045108,0.17648283,0.19492398
1161045109,0.27198496,0.28036606
1161046101,0.20489278,0.21024051
1161046102,0.24042432,0.22966394
1161046103,0.31941378,0.33886284
1161046104,0.27300808,0.28853878
1161046105,0.36522508,0.33032298
1161047101,0.22888179,0.20233776
1161047102,0.18133639,0.15860482
1161047103,0.41440704,0.41181847
1161047104,0.29879215,0.30331087
1161047105,0.25989494,0.29897475
1161047106,0.41149682,0.5413881
1161047107,0.3352839,0.34170684
1161048101,0.23699424,0.19717675
1161048102,0.2565029,0.20609266
1161048103,0.32983088,0.36228964
1161049101,0.22851604,0.17882533
1161049102,0.22948293,0.1890456
1161049103,0.25242332,0.3095209
1161049104,0.57942116,0.63955766
1161049105,0.43648234,0.5039395
1161049106,0.37244633,0.46152696
1161049107,0.6317229,0.6431716
