HID,HID_hhsize,HID_age_hh,HID_male_hh,HID_piped_water,HID_no_piped_water,HID_no_sewage,HID_sewage_pub,HID_sewage_priv,HID_electricity,HID_telephone,HID_cellphone,HID_internet,HID_automobile,HID_computer,HID_washmachine,HID_fridge,HID_television,HID_share_under15,HID_share_elderly,HID_share_adult,HID_max_tertiary,HID_max_secondary,HID_share_female,mun_code,mun_hhsize,mun_age_hh,mun_male_hh,mun_piped_water,mun_no_piped_water,mun_no_sewage,mun_sewage_pub,mun_sewage_priv,mun_electricity,mun_telephone,mun_cellphone,mun_internet,mun_automobile,mun_computer,mun_washmachine,mun_fridge,mun_television,mun_share_under15,mun_share_elderly,mun_share_adult,mun_max_tertiary,mun_max_secondary,mun_share_female
1011001111,4.641666666666667,49.9125,.6833333333333333,.9916666666666667,.0041666666666667,0,.9916666666666667,.00418410041841,.9958333333333333,.4416666666666667,.8791666666666667,.3625,0,.3541666666666667,.8958333333333334,.925,.9791666666666666,.2238636919607719,.0601555740771194,.7159807426234086,.375,.5208333333333334,.5223968029643099,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001112,3.783216783216783,48.76923076923077,.7622377622377622,.993006993006993,0,0,1,0,1,.6363636363636364,.951048951048951,.6923076923076923,0,.7762237762237763,.9370629370629371,.993006993006993,.986013986013986,.1855477880347859,.0499417253515937,.7610139902029838,.6993006993006993,.3006993006993007,.501656682132841,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001113,3.715976331360947,45.40828402366864,.7869822485207101,1,0,0,1,0,1,.485207100591716,.9289940828402367,.485207100591716,0,.4911242603550296,.8757396449704142,.9704142011834319,.9940828402366864,.2095472930803807,.0308255848623592,.759627129551927,.4023668639053254,.5384615384615384,.505701142038114,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001114,3.767918088737201,48.52901023890785,.757679180887372,1,0,0,1,0,1,.5813148788927336,.9480968858131488,.6193771626297578,0,.5813148788927336,.916955017301038,.9653979238754326,.9792387543252595,.1944124363235646,.0854948814259047,.7200926916082564,.5324232081911263,.4402730375426621,.5156584191342669,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001115,3.912087912087912,52.96703296703296,.6703296703296703,1,0,0,1,0,1,.5934065934065934,.9065934065934066,.456043956043956,0,.4395604395604396,.945054945054945,.9615384615384616,.9945054945054945,.1577468187763141,.106617056038026,.7356361325953032,.4285714285714285,.489010989010989,.5383686280840045,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001116,4.049242424242424,48.31060606060606,.6704545454545454,.9886363636363636,.0113636363636364,0,1,0,.9962121212121212,.4507575757575757,.9090909090909091,.4015151515151515,0,.3939393939393939,.8257575757575758,.9090909090909091,.9810606060606061,.2401418169452385,.0687003975847002,.6902108263563026,.375,.5681818181818182,.5135422193755707,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001117,4.506329113924051,48.25949367088607,.6772151898734177,1,0,0,1,0,1,.3481012658227848,.8734177215189873,.3291139240506329,0,.3227848101265823,.8670886075949367,.9240506329113924,.9936708860759493,.2394263927317873,.0570731251913158,.7024456407827667,.2531645569620253,.689873417721519,.5045748470893389,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001118,5.251428571428572,48.83428571428571,.7542857142857143,1,0,0,.9885057471264368,.0114942528735632,1,.3505747126436782,.8448275862068966,.293103448275862,0,.264367816091954,.7931034482758621,.896551724137931,.9770114942528736,.2732183103050504,.0555634930304119,.6712182092666626,.1771428571428571,.6971428571428572,.4757584065198898,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001119,3.955932203389831,47.63389830508475,.7220338983050848,1,0,0,1,0,1,.535593220338983,.9322033898305084,.576271186440678,0,.5864406779661017,.8915254237288136,.9694915254237289,.9830508474576272,.2005501785015656,.0688539150407759,.7305959148932312,.5186440677966102,.4677966101694915,.5226378857584323,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001120,3.723076923076923,48.58846153846154,.7576923076923077,.9961538461538462,.0038461538461538,.0076923076923077,.9884615384615385,.0077220077220077,1,.6269230769230769,.9153846153846154,.6346153846153846,0,.6423076923076924,.8961538461538462,.9692307692307692,.9846153846153847,.168087609226887,.0636630041954609,.7682493935410794,.6346153846153846,.3423076923076923,.520602875833328,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001121,3.73394495412844,46.56880733944954,.6880733944954128,1,0,0,1,0,1,.6146788990825688,.9724770642201835,.6788990825688074,0,.6880733944954128,.9174311926605505,.963302752293578,.9908256880733946,.1989842750337146,.0403888165403944,.760626915397994,.6055045871559633,.4128440366972477,.4870030636634302,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001122,4.148698884758364,44.44776119402985,.7769516728624535,1,0,0,.9925650557620818,0,1,.516728624535316,.9219330855018587,.5390334572490706,0,.5687732342007435,.9107806691449815,.966542750929368,.9925650557620818,.2318374974355379,.0141883522382899,.751000182779305,.4014869888475837,.5985130111524164,.5128518387287523,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001123,4.048979591836734,45.13469387755102,.7346938775510204,.9918367346938776,.0081632653061224,0,.9959183673469387,0,1,.4,.8938775510204081,.4489795918367347,0,.5142857142857142,.8938775510204081,.9673469387755103,.9795918367346939,.2351407701871833,.0318756077362567,.7329836316254674,.2938775510204082,.6612244897959184,.504023477374291,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001124,3.855140186915888,47.9018691588785,.7242990654205608,1,0,0,.9953271028037384,.0046728971962617,1,.5934579439252337,.9579439252336449,.5607476635514018,0,.6074766355140186,.9485981308411215,.985981308411215,.9953271028037384,.1740839668662749,.0419522329259699,.7839638081805729,.5046728971962616,.4485981308411215,.5180982115251995,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001125,3.925233644859813,45.65109034267913,.7040498442367601,1,0,0,1,0,1,.4953271028037383,.9626168224299065,.514018691588785,0,.5202492211838006,.897196261682243,.9781931464174455,.9875389408099688,.2179455683795834,.034758235690564,.7472962064906444,.5264797507788161,.4454828660436137,.518185918994039,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001126,4.16923076923077,44.82051282051282,.7897435897435897,1,0,0,.9948717948717949,.0051282051282051,.9948717948717949,.3435897435897436,.9230769230769231,.3948717948717949,0,.4205128205128205,.9179487179487179,.9641025641025641,1,.2622231511733471,.0391941396089701,.6985827189989579,.2102564102564103,.7230769230769231,.4983483241154598,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001127,4.82258064516129,45.61827956989247,.7688172043010753,.9946236559139785,.0053763440860215,0,.9946236559139785,0,.9946236559139785,.2956989247311828,.8870967741935484,.3709677419354839,0,.3494623655913979,.8494623655913979,.9139784946236559,.9731182795698925,.2656857683373395,.0255141666819972,.7088000780792647,.1881720430107527,.7688172043010753,.4922876780231794,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
1011001128,3.792270531400966,46.46859903381642,.6811594202898551,1,0,0,1,0,1,.4830917874396135,.9565217391304348,.5024154589371981,0,.5024154589371981,.8502415458937198,.9710144927536232,.9903381642512077,.1858695679240757,.035277202869383,.7788532365491425,.5120772946859904,.4734299516908212,.5157292444204938,1,4.050456028784202,45.01715911944421,.7552506066437955,.9906181940023454,.0092142737476964,.0061149271234713,.9690065337577484,.0292044310171198,.9974870162506283,.4041715530239571,.9129669961467582,.4141397218964651,0,.4411124141397219,.8614508292846373,.9417825431395543,.9823253476294187,.248758598233195,.0484852232861899,.702382440700829,.3650740523805539,.5841352188101414,.5031652245753161
