mimun,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,hhid,estado,municipio,gis_ntl_count_2014,gis_ntl_area_2014,gis_ntl_min_2014,gis_ntl_max_2014,gis_ntl_range_2014,gis_ntl_mean_2014,gis_ntl_std_2014,gis_ntl_sum_2014,gis_ntl_median_2014,gis_ntl_pct90_2014,gis_ntl_count_2016,gis_ntl_area_2016,gis_ntl_min_2016,gis_ntl_max_2016,gis_ntl_range_2016,gis_ntl_mean_2016,gis_ntl_std_2016,gis_ntl_sum_2016,gis_ntl_median_2016,gis_ntl_pct90_2016,gis_ntl_count_2017,gis_ntl_area_2017,gis_ntl_min_2017,gis_ntl_max_2017,gis_ntl_range_2017,gis_ntl_mean_2017,gis_ntl_std_2017,gis_ntl_sum_2017,gis_ntl_median_2017,gis_ntl_pct90_2017,gis_ntl_count_2018,gis_ntl_area_2018,gis_ntl_min_2018,gis_ntl_max_2018,gis_ntl_range_2018,gis_ntl_mean_2018,gis_ntl_std_2018,gis_ntl_sum_2018,gis_ntl_median_2018,gis_ntl_pct90_2018,gis_ntl_count_2019,gis_ntl_area_2019,gis_ntl_min_2019,gis_ntl_max_2019,gis_ntl_range_2019,gis_ntl_mean_2019,gis_ntl_std_2019,gis_ntl_sum_2019,gis_ntl_median_2019,gis_ntl_pct90_2019,gis_ntl_count_2020,gis_ntl_area_2020,gis_ntl_min_2020,gis_ntl_max_2020,gis_ntl_range_2020,gis_ntl_mean_2020,gis_ntl_std_2020,gis_ntl_sum_2020,gis_ntl_median_2020,gis_ntl_pct90_2020,gis_ntl_count_2021,gis_ntl_area_2021,gis_ntl_min_2021,gis_ntl_max_2021,gis_ntl_range_2021,gis_ntl_mean_2021,gis_ntl_std_2021,gis_ntl_sum_2021,gis_ntl_median_2021,gis_ntl_pct90_2021
1021001,-1.4171346,-1.3772913,-1.4038732,-.061373278,.067672729,-.16649228,.026210785,-.023094086,-.12199987,.83435607,1.2061341,1.9071468,,1.8483437,.93127322,.82261348,.56405228,-.73690945,-1.1916715,1.6185651,.89780527,-.30019087,-1.2387016,-209,251,.0040000002,227742.23,.167,.163,1.306,.37799999,22307186,.059,-.63700002,.43700001,.177,10419858,.061000001,.212,27.356001,.54699999,32294692,.13,-1.33,.95999998,-.061000001,-3588626,.126,-1575,1360,.35699999,21071192,.54699999,-.80800003,.331,.114,6724230,.057999998,-.73699999,.92799997,-.40099999,-23670716,.096000001,.97399998,1,.995,58705716,.003,-1.979,7.927,-.60000002,-35393736,.227,-.861,.44999999,.123,7245223,.079000004,-.80599999,.824,.184,10833849,.086999997,-.77600002,.89099997,-.29499999,-17408060,.075000003,.108,10.334,1.48,87387080,.32699999,-.90200001,.465,.034000002,1992232.4,.093000002,-.73699999,.92799997,-.40099999,-23670716,.096000001,-283,312,-.169,-9961986,.090999998,-1.207,1.235,.27500001,16248088,.131,-.80500001,.824,.184,10833276,.086999997,-.44999999,.861,-.123,-7245223,.079000004,-10,2929,572.487,33791297950,448.65601,0,76.079002,10.667,629641792,10.17,20010000001,2,1,284403,4.937552,.022512212,78.108376,78.085861,.14762226,1.051531,41984.211,.075792894,.11158342,284403,4.937552,-.011889434,74.712975,74.724861,.11150172,1.006309,31711.426,.042456035,.074908406,284403,4.937552,.20856889,94.925819,94.717247,.33363873,1.1621542,94887.852,.25609267,.28744361,284403,4.937552,.18401124,78.171547,77.987534,.31435683,.99884421,89404.023,.24394023,.27578846,284403,4.937552,.15405741,66.864212,66.710152,.29018831,1.127591,82530.422,.20925914,.24456942,284403,4.937552,.22122641,81.549301,81.328072,.3491255,1.0756699,99292.344,.27227721,.3049064,284403,4.937552,.19471499,78.492935,78.298218,.38004214,1.0033022,108085.12,.30351335,.34624735
1021002,-1.5396919,-1.3291001,-.77753556,.59809709,-.59113699,-.54879946,.95637846,-.95019943,.4298982,1.3456811,1.2769192,2.3721235,,2.238236,1.2236156,1.1196642,.78547078,-.87810934,-1.3279117,1.8664685,1.1040363,-.13775107,-1.3008257,-53.667,47,-.048,-837332.13,.106,0,1.272,.46000001,7992409,.092,-.426,.43099999,.119,2069886.6,.07,0,32.528,.83200002,14479816,.83499998,-1.29,.47600001,-.081,-1414967.9,.169,-4105,3740,.236,4111834.3,2.648,-.86299998,.33500001,.048999999,846726.44,.116,-.78899997,.949,-.252,-4377781,.171,0,1,.995,17311338,.003,-2.1070001,6.2179999,-.29699999,-5173823,.248,-.89899999,.456,.035,616348.63,.132,-.73699999,.81999999,.117,2031316.5,.1,-.73900002,.84799999,-.219,-3810938.8,.098999999,0,10.085,1.308,22752260,.44299999,-.93400002,.44800001,-.041000001,-708170.25,.17200001,-.78899997,.949,-.252,-4377781,.171,-.41600001,3.049,-.15700001,-2728065,.045000002,-1.105,1.229,.175,3046639,.15099999,-.73699999,.81999999,.117,2031244.9,.101,-.456,.89899999,-.035,-616348.63,.132,-12,3085,213.151,3707420086,326.767,0,69.169998,5.1950002,90357080,9.6960001,20020000002,2,2,85128,1.4779167,.022345802,110.01084,109.98849,1.0385375,5.9835968,88408.617,.11653578,.63014209,85128,1.4779167,-.0041116164,120.3811,120.38522,.97407138,5.6819458,82920.75,.077034935,.6311999,85128,1.4779167,.21356964,131.43643,131.22287,1.1899858,5.7309957,101301.11,.28583059,.85620123,85128,1.4779167,.19670841,113.27616,113.07945,1.2062495,5.828362,102685.61,.27189696,.89334756,85128,1.4779167,.16416022,120.56373,120.39957,1.2218167,6.1038499,104010.81,.23891132,.90783918,85128,1.4779167,.22428073,116.9754,116.75111,1.2893314,6.0363059,109758.2,.30597964,1.0466899,85128,1.4779167,.23636684,115.40195,115.16558,1.360049,6.2139826,115778.25,.33679488,1.1220626
1021003,-1.1946247,-1.3187624,-1.178701,.13567817,-.13752466,-.64450818,.55361938,-.54975832,-.27544928,.66581607,1.2312584,2.2458541,,2.1205339,1.1703738,.94274217,.66754204,-.67687136,-1.3259755,1.6443987,.67595917,.23804,-1.3553206,-.5,.84600002,.082999997,247141.48,.101,.15700001,.67699999,.333,994806.63,.050000001,-.34099999,.34400001,.17299999,517359.59,.046,.20900001,4.2729998,.463,1383140.8,.107,-1.225,.35699999,-.125,-374337.34,.116,-67,570,.51200002,1529486,.41499999,-.317,.25600001,.113,338170.72,.041999999,-.69499999,.69300002,-.45699999,-1363546.6,.082999997,.986,1,.99699998,2977844.5,.001,-1.4400001,2.092,-.708,-2114080,.171,-.39500001,.34799999,.13,389357.44,.056000002,-.46399999,.833,.25600001,763694.81,.090000004,-.745,.57800001,-.34799999,-1039449.9,.077,.366,10.973,1.729,5163106.5,.35699999,-.67000002,.35100001,.032000002,96634.789,.07,-.69499999,.69300002,-.45699999,-1363546.6,.082999997,-.51300001,.56599998,-.146,-436138.31,.041000001,-.69599998,1.249,.384,1145348.8,.13500001,-.46399999,.833,.25600001,763653.5,.090000004,-.34799999,.39500001,-.13,-389357.44,.056000002,0,1686,977.01703,2917200342,343.858,0,59.167,8.3950005,25066648,8.0340004,20030000001,2,3,14571,.25296876,.063948698,219.52956,219.46561,.58290648,3.9283216,8493.5303,.15062985,.48658565,14571,.25296876,.02931959,171.90514,171.87582,.52009439,3.4237289,7578.2954,.10779037,.4624325,14571,.25296876,.23073877,167.0793,166.84856,.75462043,3.352344,10995.574,.31916079,.70348597,14571,.25296876,.21847226,152.07304,151.85457,.75635952,3.2213202,11020.914,.31342,.76512724,14571,.25296876,.18867572,125.6328,125.44412,.7444635,2.976609,10847.578,.29818135,.80480075,14571,.25296876,.24921276,111.19101,110.9418,.81787115,2.9446709,11917.2,.35285032,.88510531,14571,.25296876,.28312883,97.972588,97.689461,.87064099,2.7897782,12686.11,.39716041,.99582946
1021004,-1.353472,-1.5474367,-1.153808,.54075015,-.53483874,-.66363633,1.1045713,-1.098668,.66924918,1.2637087,1.2174276,2.5193615,,2.3978999,.86736262,.97293389,.6588707,-.92679423,-1.5815398,2.0881791,.83609957,-.0052503385,-1.2423074,-.38600001,1.604,.097000003,133857.48,.13699999,.17200001,1.0039999,.338,463476.19,.071999997,-.37099999,.34599999,.15899999,218820.72,.074000001,.223,7.1100001,.47999999,659192.88,.15899999,-1.1799999,.37900001,-.149,-204263.58,.15899999,-346.25,92.125,.55500001,762511.69,.49000001,-.59200001,.26100001,.101,138664,.067000002,-.67199999,.71799999,-.44800001,-614686.56,.131,.98500001,1,.99699998,1368514.5,.0020000001,-1.456,1.424,-.68099999,-935678.31,.25799999,-.64499998,.34200001,.114,156981.09,.086999997,-.26100001,.79500002,.26300001,361244.69,.122,-.73900002,.47999999,-.35499999,-487610.19,.108,.58600003,8.7510004,1.8049999,2478365,.57200003,-.70200002,.36500001,.0040000002,4882.4082,.109,-.67199999,.71799999,-.44800001,-614686.56,.131,-.493,1.4,-.146,-200770.59,.061999999,-.391,1.192,.39500001,541763.44,.183,-.26100001,.79500002,.26300001,361222.56,.122,-.34200001,.64499998,-.114,-156981.09,.086999997,-8,1282,374.62799,514367860,222.636,0,69.075996,12.539,17216814,9.3540001,20040000001,2,4,6770,.11753473,.10708422,111.36349,111.25641,7.2507048,11.458681,49087.27,.68574977,25.022348,6770,.11753473,.068070456,98.690514,98.622444,7.2212477,11.363059,48887.848,.67907023,24.927223,6770,.11753473,.27292433,109.20916,108.93623,8.8564301,13.571159,59958.027,.9849512,30.342857,6770,.11753473,.25454244,110.02831,109.77377,8.829278,13.328974,59774.215,1.0493206,30.27615,6770,.11753473,.25400636,152.66147,152.40746,9.9628077,15.229492,67448.203,1.1700609,34.458557,6770,.11753473,.29459044,161.67084,161.37625,9.8600092,14.834945,66752.266,1.2948211,33.769001,6770,.11753473,.34202126,159.21188,158.86986,10.08491,15.089549,68274.844,1.3703016,34.320274
1021005,-1.091609,-1.2058591,-1.1212026,-.086474925,.064660005,-.66396981,.094413713,-.094851814,.37765595,.63381386,1.1426153,2.2236981,,1.8180587,.8167842,.98186618,.5627026,-.68889606,-1.0704346,1.4858528,.24670985,.68574542,-1.488066,-.38100001,.72399998,.122,67761.914,.117,.177,.89399999,.32100001,178161.83,.057999998,-.303,.322,.164,90942.547,.066,.22400001,5.1599998,.44,244106.77,.118,-1.1289999,.29699999,-.167,-92977.414,.142,-195,213,.60799998,337399.28,.53799999,-.56400001,.25099999,.107,59182.238,.059999999,-.65200001,.72799999,-.48199999,-267646.84,.093000002,.98199999,1,.995,552347.13,.0020000001,-1.393,1.5039999,-.73500001,-408248.22,.21799999,-.62400001,.32800001,.121,67439.063,.081,-.31099999,.764,.289,160416.47,.097000003,-.71499997,.43399999,-.38499999,-213845.16,.075999998,.52600002,7.4580002,1.874,1040341,.47299999,-.73000002,.333,-.0020000001,-994.49902,.106,-.65200001,.72799999,-.48199999,-267646.84,.093000002,-.50300002,.308,-.156,-86520.094,.054000001,-.46599999,1.145,.433,240578.05,.146,-.31099999,.76300001,.289,160406.52,.097999997,-.32800001,.62400001,-.121,-67439.063,.081,-8,794,255.384,141798917,151.276,0,52.268002,11.512,6391850,8.4090004,20050000001,2,5,2751,.047760416,.11800475,39.239269,39.121265,2.4179063,5.4647884,6651.6602,.28206086,7.0430551,2751,.047760416,.074899249,32.897236,32.822338,2.3088579,5.1193466,6351.668,.25802392,6.8373771,2751,.047760416,.2844927,43.670712,43.386219,3.0494218,6.4559531,8388.959,.52805918,8.2288332,2751,.047760416,.26092434,48.63916,48.378235,2.8603272,5.8866935,7868.7603,.49904004,7.6833153,2751,.047760416,.29137453,68.515923,68.224548,3.1666713,6.4503484,8711.5127,.63227004,8.2465,2751,.047760416,.31123057,50.406776,50.095547,3.3185375,6.5739899,9129.2959,.60262585,9.1336174,2751,.047760416,.36397433,39.075455,38.711479,3.2322924,6.2617841,8892.0371,.65108842,8.3653183
1031001,-1.5522323,-.40775692,-.48133048,.33390158,-.33991697,-.43844929,.33178961,-.3342171,-.5622021,.50660741,1.0301522,.91961879,,.87767571,.50590998,.70507729,.32734454,-.89140773,-.34435704,1.2236334,.39351162,.18262994,-1.0507861,-96,193,.086000003,1751785.3,.13600001,.156,1.255,.33899999,6903988,.050000001,-.62800002,.40000001,.125,2540095,.074000001,-35.856998,44.667,.486,9907597,.16599999,-1.582,.95899999,-.168,-3415847.3,.16,-2345,1435,.50999999,10385851,1.17,-1.3660001,.29699999,.072999999,1490646.8,.074000001,-.72399998,1.036,-.39199999,-7994131,.083999999,-1,1.01,.94199997,19187314,.054000001,-1.712,3.987,-.55199999,-11252501,.17399999,-1.194,.41100001,.074000001,1498043,.090000004,-.69199997,.89600003,.241,4913890.5,.093000002,-.829,.824,-.33000001,-6721536,.075999998,.182,18.225,1.6619999,33862664,.68699998,-1.0880001,.403,-.048999999,-988762.38,.108,-.72399998,1.036,-.39199999,-7994131,.083999999,-15.125,50.5,-.142,-2891810.3,.059,-1.0369999,1.344,.36199999,7369651,.164,-.69199997,.89600003,.241,4913637.5,.109,-.41100001,1.194,-.074000001,-1498043,.090000004,-9,1042,171.397,3491173162,188.164,0,69.012001,4.7989998,97742256,7.9229999,30010000001,3,1,88267,1.5324132,.021009117,40.990932,40.969925,.11491635,.82428557,10143.321,.070825018,.098676451,88267,1.5324132,-.021864049,36.491692,36.513557,.079951577,.8446936,7057.0859,.03525478,.058297254,88267,1.5324132,.20918302,32.674313,32.46513,.30384889,.77878523,26819.83,.26012093,.28915003,88267,1.5324132,.17635629,33.326496,33.150139,.28248745,.82822955,24934.32,.2347519,.26391831,88267,1.5324132,.14602426,33.071144,32.925121,.25401548,.81817704,22421.184,.20692854,.2356004,88267,1.5324132,.21718463,32.435734,32.218548,.32096639,.7887975,28330.74,.27392969,.30806759,88267,1.5324132,.23811433,32.580154,32.342041,.35126182,.80965918,31004.828,.30297121,.34010845
1031002,-1.7137775,-1.8958555,-.3770082,.48648116,-.57197696,.21052624,-.60328519,.58329242,-.26011544,.73497081,.96092337,1.1101488,,1.6052684,.23454627,.26732245,.146613,-.78832251,-1.0438187,1.5739976,-.097851321,.0246723,-2.8841691,-301,311,.013,447613.16,.211,-.94800001,4.1110001,.38999999,13882209,.072999999,-1.1950001,12.2,.126,4500315.5,.072999999,-1153,1353,.70599997,25161008,1.544,-2.9549999,36.991001,-.114,-4048916.5,.19,-10402.5,16075,.382,13600487,10.424,-4.678,35.993,.064999998,2319286.3,.090999998,-1.244,1.124,-.322,-11454107,.163,-1,1.0470001,.96100003,34223904,.035999998,-286.66699,399.66699,-.40799999,-14539279,.49700001,-4.1430001,37,.059999999,2141410.5,.111,-20.714001,.88099998,.17399999,6190326,.14,-8.6669998,4.2729998,-.26499999,-9444142,.14300001,-.90799999,15.828,1.462,52071012,.48500001,-4.75,22.6,-.037,-1306530.3,.147,-1.244,1.124,-.322,-11454107,.163,-67.5,17.75,-.141,-5023810.5,.063000001,-29,1.322,.26100001,9284129,.215,-20.250999,.88099998,.17399999,6190036,.14399999,-37,4.1430001,-.059999999,-2141410.5,.111,-9,1940,239.033,8514372115,263.98801,0,69.276001,6.875,244875760,10.284,30020000002,3,2,161917,2.811059,.02286309,67.903397,67.880531,.098931082,.59305936,16018.623,.07171426,.1046712,161917,2.811059,-.014440753,74.003418,74.01786,.070080377,.6200766,11347.205,.042334117,.076498732,161917,2.811059,.20208676,64.837822,64.635735,.28797495,.57610947,46628.039,.26055333,.29510915,161917,2.811059,.17294914,55.19738,55.024429,.26691976,.53181207,43218.848,.24089,.27607512,161917,2.811059,.1460205,48.498878,48.352859,.23440222,.49015918,37953.707,.20942716,.24341488,161917,2.811059,.21491347,40.158962,39.94405,.29758829,.43013921,48184.602,.2744469,.3084507,161917,2.811059,.23641692,38.789696,38.55328,.32253367,.41955742,52223.684,.299889,.33513865
1031003,-1.7907832,-1.6377593,-.20110714,-.15501395,.16603871,-.61031449,.51999605,-.51203698,-.84459049,.91873246,1.3437586,1.8539188,,2.1878827,.43482554,.79353154,.35135183,-.87532735,-1.3938324,1.9036419,1.6860085,-1.0544094,-1.1400445,-211,73.667,.13,2283791,.171,.132,1.11,.33700001,5932899,.063000001,-.63099998,.35100001,.11,1938682.3,.057999998,.15800001,33.5,.484,8519117,.13699999,-1.577,.73100001,-.22400001,-3934668.8,.175,-520,775,.611,10748955,.537,-.84299999,.26499999,.059,1045113.6,.055,-.67699999,.97799999,-.40599999,-7141254.5,.093999997,.91000003,1,.97000003,17068332,.027000001,-1.402,9.0760002,-.55599999,-9776741,.15099999,-.88700002,.33000001,.057999998,1019375.8,.068000004,-.815,.86799997,.28200001,4954044.5,.12899999,-.801,.86699998,-.35600001,-6259472,.106,.102,14.155,1.897,33391826,.77899998,-.90499997,.31600001,-.097000003,-1708160.8,.097000003,-.67699999,.97799999,-.40599999,-7141254.5,.093999997,-.46000001,4.474,-.121,-2131640.8,.052000001,-1.222,1.302,.42199999,7429974.5,.205,-.815,.86799997,.28200001,4953811.5,.13699999,-.33000001,.88700002,-.057999998,-1019375.8,.068000004,-9,2082,226.39,3983973843,245.987,0,69.095001,6.4130001,112853112,9.0209999,30030000001,3,3,78587,1.3643577,.024411744,77.932549,77.908134,.28761777,2.5570364,22603.02,.077815361,.12057519,78587,1.3643577,-.013123558,83.747711,83.760834,.25397664,2.5954213,19959.262,.032068253,.081707001,78587,1.3643577,.21157701,92.40416,92.192581,.48680967,2.5869436,38256.914,.26440507,.31412458,78587,1.3643577,.17973524,81.910164,81.730431,.47378343,2.695982,37233.219,.23807663,.29064476,78587,1.3643577,.13951394,88.867767,88.728256,.43957707,2.7102561,34545.043,.19903503,.25731105,78587,1.3643577,.21824525,84.403015,84.184769,.52994084,2.7352819,41646.461,.28446603,.3480452,78587,1.3643577,.23362951,81.355057,81.121429,.56429112,2.8162212,44345.945,.30786407,.37737006
1031008,-1.7591541,-2.4241915,-.55944687,.20074689,-.21351828,-.75102562,.7864663,-.79241252,.46495265,1.1989105,1.3822391,2.6218581,,2.2272346,.44486842,.91930151,.47724411,-1.0403031,-1.9931233,2.4715283,1.6565655,-.72977859,-2.280555,-60.160999,7.3280001,.28799999,1198783.5,.17,.13699999,.81999999,.27900001,1162326.3,.057,-.62099999,.285,.077,322412.22,.079000004,.16599999,5.4910002,.37599999,1567393.1,.104,-1.324,.69499999,-.40599999,-1691874.4,.221,-575,110.278,.94599998,3943173.3,.49599999,-.49599999,.215,.029999999,123520.72,.068999998,-.67900002,.89899999,-.50199997,-2093975.3,.075000003,.95200002,1,.99599999,4150775.8,.0020000001,-1.247,4.5110002,-.65899998,-2748798.3,.117,-.57200003,.294,.027000001,111090.07,.086999997,-.69300002,.838,.433,1802964.5,.14399999,-.78600001,.89899999,-.47799999,-1991201.1,.111,.18099999,11.363,2.793,11643451,1.12,-.76499999,.368,-.177,-738023.69,.121,-.67900002,.89899999,-.50199997,-2093975.3,.075000003,-122.737,453.60001,-.075999998,-316426.63,.243,-1.039,1.257,.64899999,2704023.3,.21699999,-.69300002,.838,.433,1802874.1,.145,-.294,.57200003,-.027000001,-111090.07,.086999997,-8,1899,368.52399,1536157785,347.14999,0,66.744003,10.171,42397616,10.323,30080000001,3,8,19056,.33083335,.032652907,71.238571,71.205917,.91248947,4.7535191,17388.4,.08910054,.41339335,19056,.33083335,-.022347746,86.935173,86.95752,.97627413,5.3073535,18603.879,.044893265,.4122459,19056,.33083335,.2220978,85.900467,85.678368,1.2393456,5.3608122,23616.971,.28032321,.70493078,19056,.33083335,.18380558,88.763268,88.57946,1.2586722,5.53584,23985.26,.25634289,.70444649,19056,.33083335,.14975543,85.589195,85.439438,1.2795774,5.7688208,24383.627,.21489204,.71795976,19056,.33083335,.23182689,83.957809,83.725983,1.4191104,6.0863891,27042.568,.30449477,.84613597,19056,.33083335,.25187039,83.921036,83.669167,1.4976242,6.2606959,28538.727,.33405694,.91285521
1031009,-1.8285632,-1.2081933,-1.310403,.1040158,-.14827339,-.52652365,.67577755,-.68976247,-.78107059,.74004841,1.0097886,1.6325669,,1.7526774,.6511761,.51860368,.11674946,-.86571902,-1.2407357,1.794124,.97601801,.0013740601,-2.1116734,-223,180,.169,871228.19,.199,.162,.96499997,.36300001,1864669.8,.057,-.43700001,.377,.064999998,332056.5,.063000001,.211,13.929,.53299999,2742914.3,.177,-1.311,.61000001,-.32699999,-1683275.4,.14300001,-2025,3085,.727,3739275.3,2.181,-.60699999,.28400001,.0099999998,52637.82,.061999999,-.70200002,.903,-.38,-1955992.4,.082999997,.95700002,.99900001,.995,5118740,.0020000001,-1.6,7.2069998,-.472,-2429532.3,.18799999,-.67400002,.38100001,-.0080000004,-42062.27,.081,-.77200001,.81999999,.31900001,1641213.1,.093000002,-.755,.833,-.38800001,-1995514.5,.07,.12899999,10.109,1.997,10270018,.458,-.79400003,.32699999,-.163,-838858.13,.1,-.70200002,.903,-.38,-1955992.4,.082999997,-.384,3.721,-.115,-592610.63,.052000001,-1.158,1.23,.479,2461382.3,.14,-.77200001,.81999999,.31900001,1641119.9,.093999997,-.38100001,.67400002,.0080000004,42062.27,.081,-9,1686,344.922,1773892646,250.85899,0,69.342003,13.474,69294280,12.098,30090000002,3,9,23988,.41645834,.02112533,35.634029,35.612904,.10869179,.83928674,2607.2986,.063831277,.079343982,23988,.41645834,-.0085495543,29.262161,29.27071,.072892807,.74233955,1748.5526,.031316776,.049587458,23988,.41645834,.20108151,28.925467,28.724384,.29421926,.77847904,7057.7314,.24751915,.26421243,23988,.41645834,.17444395,29.175207,29.000763,.27461436,.7808947,6587.4492,.22645544,.2461617,23988,.41645834,.16021931,28.331841,28.171621,.24692103,.73248261,5923.1416,.20305085,.2212169,23988,.41645834,.22050808,27.756344,27.535835,.30229306,.67816812,7251.4058,.26309025,.28103822,23988,.41645834,.23945507,28.472452,28.232998,.32716948,.72909236,7848.1411,.28568387,.30379304
1041001,.14626005,.092777118,.9241392,.36834496,-.35703939,.37830129,-1.8565974,1.855642,.37727478,-.76084578,.12817787,.025637135,,.20983782,.50996566,-.27881208,.27900028,-.5113458,.17390634,.45800623,1.4659859,-.57163268,.096737787,-.78299999,.87900001,.55900002,1305723.3,.234,.11,1.546,.255,595304.31,.16599999,-.61799997,.36899999,-.164,-381900.19,.139,.13600001,41.755001,.509,1189364.3,.99199998,-1.571,.44600001,-.90100002,-2104032.3,.249,-1810,2100,1.633,3814665.3,2.652,-.85699999,.22,-.20299999,-473904.81,.15099999,-.68000001,.935,-.428,-1000275.8,.26699999,.977,1,.98500001,2301198,.0070000002,-1.181,4.4770002,-.38499999,-898777.63,.34099999,-.90100002,.27200001,-.25400001,-592774.31,.17299999,-.65499997,.89099997,.64700001,1511257.9,.191,-.81699997,.75099999,-.61799997,-1443331.6,.155,.208,17.351999,5.9569998,13912534,2.7119999,-.93300003,.184,-.53600001,-1250941.8,.163,-.68000001,.935,-.428,-1000275.8,.26699999,-.38,.46799999,.107,250228.31,.12800001,-.98199999,1.336,.97000003,2266534.5,.29800001,-.65499997,.89099997,.64700001,1511182.6,.199,-.27200001,.90100002,.25400001,592774.31,.17299999,-12,157,15.111,35291988,23.511999,0,36.081001,.94700003,2211901.8,2.799,40010000002,4,1,9986,.17336805,.047230743,37.942593,37.895363,.38745084,1.8234626,3869.0842,.095761262,.29471463,9986,.17336805,-.010535456,38.002209,38.012745,.33450478,1.7294143,3340.3647,.05491453,.27895117,9986,.17336805,.18841819,35.952621,35.764202,.53754348,1.6368959,5367.9092,.25363854,.51187015,9986,.17336805,.18433088,36.272072,36.087742,.49704865,1.5382341,4963.5278,.24048173,.47792333,9986,.17336805,.12656729,50.339794,50.213226,.48015365,1.7227094,4794.8145,.20445444,.46421766,9986,.17336805,.23427042,40.673367,40.439095,.56141031,1.5104101,5606.2432,.30209082,.56967181,9986,.17336805,.23861361,40.333443,40.09483,.60122693,1.5970871,6003.8521,.31543198,.6258738
1041002,-1.0595598,-.346443,-1.0679214,.69597173,-.68449032,-.52973789,-1.6421095,1.6419338,.12640841,.37384117,.80924594,1.5074296,,1.3723519,1.0053411,.63446057,.41502094,-1.2637304,-.17506938,1.5185975,1.8282219,-1.6302963,-.14742193,-.63499999,.88999999,.65399998,2358414.3,.186,0,1.562,.186,671549.44,.050999999,-.59200001,.345,-.17900001,-645308.88,.15000001,0,8.0749998,.244,880262.38,.114,-1.544,.23800001,-.954,-3439112,.28799999,-13.364,45.424,1.862,6712093.5,.48300001,-.72500002,.25600001,-.177,-639094.13,.122,-.68599999,.73400003,-.546,-1968511.9,.061000001,0,1,.991,3573199.3,.003,-1.5,2.3010001,-.484,-1744804.3,.148,-.78200001,.31900001,-.23100001,-832138.81,.15099999,-.456,.903,.72299999,2606973.3,.14300001,-.82700002,.36500001,-.68400002,-2465341.3,.097999997,0,19.573999,7.7199998,27825076,3.155,-.88300002,.212,-.537,-1936322.1,.17299999,-.68599999,.73400003,-.546,-1968511.9,.061000001,-.59600002,.463,.15899999,571344.69,.145,-.68400002,1.354,1.085,3909908,.215,-.456,.903,.72299999,2606855.5,.14300001,-.31900001,.78200001,.23100001,832138.81,.15099999,-12,212,59.529999,214569668,42.030998,0,44.202999,2.2850001,8237545.5,3.0239999,40020000001,4,2,16063,.27887154,.024367919,125.04367,125.0193,1.0187939,6.0219417,16364.888,.10416988,.50834763,16063,.27887154,-.00021719276,118.92871,118.92892,.93879819,5.5293503,15079.915,.07593336,.49969959,16063,.27887154,.17968599,107.42414,107.24445,1.1191128,5.3400164,17976.309,.27378082,.7574634,16063,.27887154,.18154237,91.036903,90.855362,1.0754364,5.2100081,17274.734,.25079975,.695889,16063,.27887154,.13962136,95.493645,95.354027,1.0596693,5.3060679,17021.467,.22007738,.70255524,16063,.27887154,.24070165,82.057091,81.816391,1.1045138,4.9284277,17741.805,.31745985,.77656162,16063,.27887154,.24438985,71.301071,71.056679,1.1713017,5.2344112,18814.621,.33044761,.83532584
