OID_,ADM2_PCODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
2082,MX12059,2082,4193.000000000000000,0.072795140053611,0.216472625732422,5.748771667480469,5.532299041748047,0.381480202583461,0.370629783655401,1599.546489432452518,0.284054785966873,0.517348015308380
2083,MX13062,2083,1736.000000000000000,0.030138889371111,0.263148397207260,4.407351493835449,4.144203096628189,0.480939601337718,0.343083122966006,834.911147922278019,0.362909510731697,0.770089924335480
2084,MX10035,2084,31384.000000000000000,0.544861119828889,0.206816136837006,8.335937500000000,8.129121363162994,0.258225029755576,0.129782578176589,8104.134333849006907,0.249304316937923,0.266221904754639
2085,MX13063,2085,1750.000000000000000,0.030381944930556,0.451182961463928,64.640014648437500,64.188831686973572,2.887748491287229,4.659701062856457,5053.559859752651391,1.480810463428497,6.107246685028090
2086,MX20548,2086,2822.000000000000000,0.048993056339444,0.170263066887856,3.421863794326782,3.251600727438927,0.256576967832892,0.168522504475610,724.060203224421116,0.228296548128128,0.290422818064690
2087,MX21165,2087,141.000000000000000,0.002447916705833,0.341626524925232,2.171265125274658,1.829638600349426,0.521782019036881,0.273504182040773,73.571264684200287,0.428589403629303,0.777561545372009
2088,MX21166,2088,651.000000000000000,0.011302083514167,0.329710304737091,6.961380481719971,6.631670176982880,0.675926740588864,0.777795406155433,440.028308123350200,0.446023285388947,0.980373561382294
2089,MX29019,2089,116.000000000000000,0.002013888921111,1.207156777381897,18.374814987182617,17.167658209800720,4.503513181004029,3.616119341608669,522.407528996467363,2.702744126319885,9.932188510894775
2090,MX13064,2090,733.000000000000000,0.012725694648056,0.388131439685822,6.864877700805664,6.476746261119843,1.026721020512494,1.001171423762911,752.586508035658426,0.620632529258728,2.145213079452517
2091,MX30166,2091,475.000000000000000,0.008246527909722,0.241516098380089,2.460387945175171,2.218871846795082,0.408830392392058,0.229073186219710,194.194436386227579,0.347937971353531,0.546951496601105
2092,MX15093,2092,888.000000000000000,0.015416666913333,0.514759004116058,24.154426574707031,23.639667570590973,3.323010670709180,4.292194311006311,2950.833475589752197,1.471500158309937,8.964830780029299
2093,MX15094,2093,212.000000000000000,0.003680555614444,0.626811742782593,29.977359771728516,29.350548028945923,3.831746615891189,5.523180079092623,812.330282568932148,1.574634552001953,9.219415950775147
2094,MX32046,2094,3656.000000000000000,0.063472223237778,0.230332940816879,11.313806533813477,11.083473592996597,0.376612181801764,0.505289055125181,1376.894136667250905,0.287396818399429,0.431725651025772
2095,MX21167,2095,355.000000000000000,0.006163194543056,0.337655991315842,3.595474004745483,3.257818013429642,0.735953261818684,0.473517546565464,261.263407945632821,0.557407975196838,1.385416197776794
2096,MX30167,2096,1137.000000000000000,0.019739583649167,0.267007917165756,5.432905673980713,5.165897756814957,0.419223051613218,0.362724450912832,476.656609684228670,0.351051688194275,0.509739351272583
2097,MX21168,2097,573.000000000000000,0.009947916825833,0.324353992938995,6.680992126464844,6.356638133525848,0.596034695912823,0.682027164912038,341.527880758047331,0.419349133968353,0.740341567993164
2098,MX21169,2098,1927.000000000000000,0.033454861646389,0.222858607769012,56.699413299560547,56.476554691791534,0.880516106422293,2.302077689371455,1696.754537075759117,0.403846979141235,1.459642887115479
2099,MX21170,2099,2234.000000000000000,0.038784722842778,0.233878433704376,20.350378036499023,20.116499602794647,0.552576157898912,0.929571602273231,1234.455136746168364,0.339368894696236,0.781338983774185
2100,MX21171,2100,80.000000000000000,0.001388888911111,0.500222384929657,11.189074516296387,10.688852131366730,2.068708965927363,2.189985408394744,165.496717274189052,1.215399503707886,4.374903583526613
2101,MX29029,2101,82.000000000000000,0.001423611133889,1.594852089881897,17.099843978881836,15.504991888999939,7.123499626066624,3.282853827328069,584.126969337463152,6.779841423034668,10.798989200592040
2102,MX01009,2102,1181.000000000000000,0.020503472550278,0.397980213165283,29.133169174194336,28.735188961029053,1.559371951346070,2.741445260002977,1841.618274539708636,0.689015388488770,3.395075798034668
2103,MX18017,2103,8204.000000000000000,0.142430557834444,0.218025326728821,51.685478210449219,51.467452883720398,1.380657405142506,4.503390778855938,11326.913351789115040,0.316737025976181,1.341117572784423
2104,MX15095,2104,1024.000000000000000,0.017777778062222,0.651878952980042,43.511421203613281,42.859542250633240,6.248662115889600,8.895718743620533,6398.630006670950024,2.024909496307373,19.912012863159184
2105,MX17020,2105,1191.000000000000000,0.020677083664167,0.448023468255997,21.197072982788086,20.749049514532089,2.068697565698903,2.353264026952338,2463.818800747393652,1.264259696006775,4.491746425628662
2106,MX14094,2106,8480.000000000000000,0.147222224577778,0.206182688474655,43.578788757324219,43.372606068849564,0.456191536480175,1.455844543694705,3868.504229351885442,0.286601871252060,0.486385217308998
2107,MX30168,2107,491.000000000000000,0.008524305691944,0.407191485166550,8.521912574768066,8.114721089601517,0.900250527317315,0.846763519091282,442.023008912801629,0.642749726772308,1.308347463607788
2108,MX22017,2108,1839.000000000000000,0.031927083844167,0.457921117544174,36.145599365234375,35.687678247690201,2.095276300854630,3.542028165685851,3853.213117271664032,0.928856074810028,4.566984939575198
2109,MX15096,2109,606.000000000000000,0.010520833501667,1.064547061920166,24.799972534179688,23.735425472259521,4.073313635764739,4.332728329038670,2468.428063273432144,1.990231513977051,10.134015560150146
