HID_mun,fgt0_bias_reg,fgt0_mse,simulation,method_des
1291021,-.18420231,.033948609967783,15,XGBoost(hh) Mun
1291022,-.180389,.0326322732416267,15,XGBoost(hh) Mun
1291023,-.18927921,.035880533671875,15,XGBoost(hh) Mun
1291024,-.10598169,.0112487376451163,15,XGBoost(hh) Mun
1291025,-.015530781,.0003463505839494,15,XGBoost(hh) Mun
1291026,-.12375899,.0153428796995369,15,XGBoost(hh) Mun
1291027,-.17893362,.0321247229482863,15,XGBoost(hh) Mun
1291028,-.14799634,.0219812131401827,15,XGBoost(hh) Mun
1291029,-.18916492,.0358194603183145,15,XGBoost(hh) Mun
1291030,-.25132784,.063323319871329,15,XGBoost(hh) Mun
1291031,-.15451556,.0238850998434775,15,XGBoost(hh) Mun
1291032,-.18105553,.0328227802585454,15,XGBoost(hh) Mun
1291033,-.095608279,.0091457612040693,15,XGBoost(hh) Mun
1291034,-.22135293,.0490385744832878,15,XGBoost(hh) Mun
1291035,-.19555084,.0383039915312282,15,XGBoost(hh) Mun
1291036,-.092921995,.0086434512923342,15,XGBoost(hh) Mun
1291037,-.43603718,.1903970825006091,15,XGBoost(hh) Mun
1291038,-.14828421,.0220084183129137,15,XGBoost(hh) Mun
1291039,-.18866494,.0356304842467929,15,XGBoost(hh) Mun
1291040,-.22572468,.0509850467505633,15,XGBoost(hh) Mun
1291041,-.13223326,.0175315317716961,15,XGBoost(hh) Mun
1291042,-.16415954,.0269721710323328,15,XGBoost(hh) Mun
1291043,-.12167931,.0148137725136812,15,XGBoost(hh) Mun
1291044,-.14108244,.0199285539686082,15,XGBoost(hh) Mun
1291045,-.1374974,.0189581164314874,15,XGBoost(hh) Mun
1291046,-.3031795,.0920370290147134,15,XGBoost(hh) Mun
1291047,-.30808103,.0949690439244547,15,XGBoost(hh) Mun
1291048,-.15940724,.0255041040851322,15,XGBoost(hh) Mun
1291049,-.1359244,.0184924485866027,15,XGBoost(hh) Mun
1291050,-.16051856,.0258865536719596,15,XGBoost(hh) Mun
1291051,-.1776582,.0315891048326915,15,XGBoost(hh) Mun
1291052,-.20745422,.0431726226145922,15,XGBoost(hh) Mun
1291053,-.13030924,.0170406881866681,15,XGBoost(hh) Mun
1291054,-.15265593,.0233514248157184,15,XGBoost(hh) Mun
1291056,-.21445185,.0460274700728035,15,XGBoost(hh) Mun
1291057,-.20969065,.0440469374839009,15,XGBoost(hh) Mun
1291058,-.21601221,.0467419675840003,15,XGBoost(hh) Mun
1291059,-.18164566,.0331058333343767,15,XGBoost(hh) Mun
1291060,-.16005903,.0256725652247673,15,XGBoost(hh) Mun
1301001,-.13655154,.018744163428202,15,XGBoost(hh) Mun
1301002,-.3946403,.1559334170934512,15,XGBoost(hh) Mun
1301003,-.16551742,.0274090350505601,15,XGBoost(hh) Mun
1301004,-.2122986,.0450946143683546,15,XGBoost(hh) Mun
1301005,-.25701067,.0660950976200395,15,XGBoost(hh) Mun
1301006,-.21055822,.0444454698850319,15,XGBoost(hh) Mun
1301007,-.26203489,.0687685305326329,15,XGBoost(hh) Mun
1301008,-.14456593,.0211938092493273,15,XGBoost(hh) Mun
1301009,-.21055859,.0443728709802972,15,XGBoost(hh) Mun
1301010,-.10785817,.0118022375617577,15,XGBoost(hh) Mun
1301011,-.13683879,.0187318862986325,15,XGBoost(hh) Mun
1301012,-.17795517,.0317344505905525,15,XGBoost(hh) Mun
1301013,-.15904632,.0253220193293719,15,XGBoost(hh) Mun
1301014,-.15197793,.0231184543063897,15,XGBoost(hh) Mun
1301015,-.23557678,.0555290407767916,15,XGBoost(hh) Mun
1301016,-.10311636,.0106358308100517,15,XGBoost(hh) Mun
1301017,-.20893106,.0436781958008009,15,XGBoost(hh) Mun
1301019,-.18553488,.0352345663276731,15,XGBoost(hh) Mun
1301020,-.19189937,.0373867966875808,15,XGBoost(hh) Mun
1301021,-.20968357,.0440080674533826,15,XGBoost(hh) Mun
1301022,-.21457137,.0461451302096969,15,XGBoost(hh) Mun
1301023,-.30107042,.090751165486903,15,XGBoost(hh) Mun
1301024,-.30015895,.0901860901575999,15,XGBoost(hh) Mun
1301025,-.35136491,.1236407171638978,15,XGBoost(hh) Mun
1301026,-.074205928,.0055185969679952,15,XGBoost(hh) Mun
1301027,-.22164936,.0494815841359783,15,XGBoost(hh) Mun
1301028,-.042304557,.0017909163038457,15,XGBoost(hh) Mun
1301029,-.24883521,.062230824055961,15,XGBoost(hh) Mun
1301030,-.1961322,.0384912640300228,15,XGBoost(hh) Mun
1301031,-.32082987,.1030235915346027,15,XGBoost(hh) Mun
1301032,-.26641306,.0710090874789888,15,XGBoost(hh) Mun
1301033,-.20316958,.0413958961071101,15,XGBoost(hh) Mun
1301034,-.17394377,.030266094360922,15,XGBoost(hh) Mun
1301035,-.4142516,.1717259678268198,15,XGBoost(hh) Mun
1301036,-.1979764,.0392916285,15,XGBoost(hh) Mun
1301037,-.42175108,.1781348662252479,15,XGBoost(hh) Mun
1301038,-.10318168,.0106564273758813,15,XGBoost(hh) Mun
1301039,-.048945472,.0023983500783872,15,XGBoost(hh) Mun
1301040,-.086371079,.0074720941213981,15,XGBoost(hh) Mun
1301042,-.40853551,.1669676479641261,15,XGBoost(hh) Mun
1301043,-.28352225,.080555983184746,15,XGBoost(hh) Mun
1301044,-.088804618,.0078942317368881,15,XGBoost(hh) Mun
1301045,-.18354005,.0336968068201504,15,XGBoost(hh) Mun
1301046,-.30963847,.0960250007008263,15,XGBoost(hh) Mun
1301047,-.16910586,.0287321248071677,15,XGBoost(hh) Mun
1301048,-.10318029,.0106564725190131,15,XGBoost(hh) Mun
1301049,-.18801804,.0353731070010721,15,XGBoost(hh) Mun
1301050,-.30899599,.0956662500316083,15,XGBoost(hh) Mun
1301051,-.34282956,.1176916212294858,15,XGBoost(hh) Mun
1301052,-.15123428,.0229053065423213,15,XGBoost(hh) Mun
1301053,-.1655083,.0274060921208458,15,XGBoost(hh) Mun
1301054,-.26386303,.0696552932406846,15,XGBoost(hh) Mun
1301055,-.20511635,.0422230971029661,15,XGBoost(hh) Mun
1301056,-.26385134,.0698911712794451,15,XGBoost(hh) Mun
1301057,-.34836724,.1217047356519915,15,XGBoost(hh) Mun
1301058,-.27799511,.077624460747564,15,XGBoost(hh) Mun
1301059,-.11173006,.0125081967320039,15,XGBoost(hh) Mun
1301060,-.24036004,.0578257064479009,15,XGBoost(hh) Mun
1301061,-.17310031,.030005138915885,15,XGBoost(hh) Mun
1301062,-.12397134,.0154897126963482,15,XGBoost(hh) Mun
1301063,-.29340932,.0862641131283043,15,XGBoost(hh) Mun
1301065,-.093465291,.0087440030637022,15,XGBoost(hh) Mun
1301066,-.29507968,.0872022256083302,15,XGBoost(hh) Mun
1301067,-.33071664,.1099844062192404,15,XGBoost(hh) Mun
1301068,-.099683106,.0099467146473716,15,XGBoost(hh) Mun
1301069,-.18919979,.0358304679883311,15,XGBoost(hh) Mun
1301070,-.36024758,.1299189007091633,15,XGBoost(hh) Mun
1301071,-.14864418,.0221559818139986,15,XGBoost(hh) Mun
1301072,-.21327747,.0455865388921116,15,XGBoost(hh) Mun
1301073,-.34205028,.1170579146243685,15,XGBoost(hh) Mun
1301074,-.18714121,.035060656415651,15,XGBoost(hh) Mun
1301075,-.2912527,.0848918150176659,15,XGBoost(hh) Mun
1301076,-.16707607,.0285742545900427,15,XGBoost(hh) Mun
1301077,-.19508058,.038073443757083,15,XGBoost(hh) Mun
1301078,-.28495184,.0815215328040279,15,XGBoost(hh) Mun
1301079,-.23965901,.0576164394617576,15,XGBoost(hh) Mun
1301080,-.25380826,.0645282713983473,15,XGBoost(hh) Mun
1301081,-.17271915,.0298748581482364,15,XGBoost(hh) Mun
1301082,-.053143051,.0028330111945286,15,XGBoost(hh) Mun
1301083,-.21690476,.0475005524510914,15,XGBoost(hh) Mun
1301084,-.23733953,.0563583425458214,15,XGBoost(hh) Mun
1301085,-.15532117,.0241461699367424,15,XGBoost(hh) Mun
1301086,-.23311859,.0545214777549886,15,XGBoost(hh) Mun
1301087,-.078670375,.0061939868752718,15,XGBoost(hh) Mun
1301088,-.38679245,.1496517202230771,15,XGBoost(hh) Mun
1301089,-.15940861,.0254301931556434,15,XGBoost(hh) Mun
1301090,-.10309379,.0106485483143961,15,XGBoost(hh) Mun
1301091,-.19615813,.038579922507685,15,XGBoost(hh) Mun
1301092,-.14325467,.0205856503699711,15,XGBoost(hh) Mun
1301093,-.11932414,.0142718896946439,15,XGBoost(hh) Mun
1301094,-.20015229,.0400883572008598,15,XGBoost(hh) Mun
1301095,-.37944642,.144081906868663,15,XGBoost(hh) Mun
1301097,-.1614752,.026079965819059,15,XGBoost(hh) Mun
1301099,-.29770759,.0886924269610725,15,XGBoost(hh) Mun
1301100,-.11253463,.0126953182396183,15,XGBoost(hh) Mun
1301101,-.18845302,.0355679186290286,15,XGBoost(hh) Mun
1301102,-.11119852,.0123735013310181,15,XGBoost(hh) Mun
1301103,-.28576022,.0820019418206449,15,XGBoost(hh) Mun
1301104,-.32622936,.1065358014331879,15,XGBoost(hh) Mun
1301105,-.049487893,.002451779511349,15,XGBoost(hh) Mun
1301106,-.4163323,.1735070204643584,15,XGBoost(hh) Mun
1301108,-.10038049,.0100831910234631,15,XGBoost(hh) Mun
1301109,-.30265352,.0916275527612278,15,XGBoost(hh) Mun
1301110,-.15929654,.0259536250004316,15,XGBoost(hh) Mun
1301111,-.08004044,.0064350488414519,15,XGBoost(hh) Mun
1301112,-.22387993,.0501521935298766,15,XGBoost(hh) Mun
1301113,-.23424006,.055000590988856,15,XGBoost(hh) Mun
1301114,-.18529861,.0343619120160687,15,XGBoost(hh) Mun
1301115,-.2074433,.0430566190384938,15,XGBoost(hh) Mun
1301116,-.13770719,.0189822137626762,15,XGBoost(hh) Mun
1301117,-.22781366,.051970339514402,15,XGBoost(hh) Mun
1301118,-.14278062,.0203893770489559,15,XGBoost(hh) Mun
1301119,-.2161572,.0467493216882841,15,XGBoost(hh) Mun
1301120,-.1285539,.0165516623959748,15,XGBoost(hh) Mun
1301121,-.16685539,.0279119186130892,15,XGBoost(hh) Mun
1301122,-.25009769,.0626927836470536,15,XGBoost(hh) Mun
1301123,-.12566264,.0158168163445861,15,XGBoost(hh) Mun
1301124,-.13147749,.017315361873381,15,XGBoost(hh) Mun
1301125,-.1939774,.0376523048411373,15,XGBoost(hh) Mun
1301126,-.10642038,.0113439218589021,15,XGBoost(hh) Mun
1301127,-.1793887,.0324636578754414,15,XGBoost(hh) Mun
1301128,-.19456305,.0379098871143231,15,XGBoost(hh) Mun
1301129,-.27263671,.0744104451355769,15,XGBoost(hh) Mun
1301130,-.26418683,.0698530985360436,15,XGBoost(hh) Mun
1301131,-.080567859,.0064953442167315,15,XGBoost(hh) Mun
1301132,-.19049069,.0363763682289881,15,XGBoost(hh) Mun
1301133,-.099266745,.0098678294607857,15,XGBoost(hh) Mun
1301134,-.13627626,.018597789777712,15,XGBoost(hh) Mun
1301135,-.16649038,.0278458452191329,15,XGBoost(hh) Mun
1301136,-.088396393,.0078593928166263,15,XGBoost(hh) Mun
1301137,-.10459959,.0114010328474413,15,XGBoost(hh) Mun
1301138,-.13556589,.0183830616368549,15,XGBoost(hh) Mun
1301139,-.14827524,.0220065407381085,15,XGBoost(hh) Mun
1301140,-.050600015,.0029167863707822,15,XGBoost(hh) Mun
1301141,-.21420991,.045909606062564,15,XGBoost(hh) Mun
1301142,-.21895778,.0480152798389764,15,XGBoost(hh) Mun
1301143,-.32577029,.1061853386798477,15,XGBoost(hh) Mun
1301144,-.24305956,.0591375238279582,15,XGBoost(hh) Mun
1301145,-.14053327,.0197802275715077,15,XGBoost(hh) Mun
1301146,-.22427909,.0504689911145488,15,XGBoost(hh) Mun
1301147,-.26737085,.0724695807325087,15,XGBoost(hh) Mun
1301148,-.18016407,.0324897323180893,15,XGBoost(hh) Mun
1301149,-.37469664,.1405905241331858,15,XGBoost(hh) Mun
1301150,-.32106751,.10315866481468,15,XGBoost(hh) Mun
1301151,-.34514976,.1192037467590419,15,XGBoost(hh) Mun
1301152,-.2421056,.0586570807022798,15,XGBoost(hh) Mun
1301153,-.24934496,.062261310269536,15,XGBoost(hh) Mun
1301154,-.26354414,.0696072431809425,15,XGBoost(hh) Mun
1301155,-.19727409,.0392081252154385,15,XGBoost(hh) Mun
1301156,-.1819331,.033293660456619,15,XGBoost(hh) Mun
1301157,-.28682393,.0823988016085773,15,XGBoost(hh) Mun
1301158,-.2280398,.0520780438467402,15,XGBoost(hh) Mun
1301159,-.070224516,.0057710995074534,15,XGBoost(hh) Mun
1301160,-.21133429,.0447381139713162,15,XGBoost(hh) Mun
1301161,-.28345689,.0804481025272985,15,XGBoost(hh) Mun
1301162,-.27074441,.0735254798434117,15,XGBoost(hh) Mun
1301163,-.54196382,.293839963816859,15,XGBoost(hh) Mun
1301164,-.19570701,.0383249545325867,15,XGBoost(hh) Mun
1301165,-.22444227,.0507487691386109,15,XGBoost(hh) Mun
1301166,-.28886491,.0835162214324092,15,XGBoost(hh) Mun
1301167,-.30929565,.0957564088211495,15,XGBoost(hh) Mun
1301168,-.16945267,.0291186284414987,15,XGBoost(hh) Mun
1301169,-.27569529,.076048498200366,15,XGBoost(hh) Mun
1301170,.037039362,.0021191627009018,15,XGBoost(hh) Mun
1301171,-.28568795,.0820849701037661,15,XGBoost(hh) Mun
1301172,-.29732415,.0885200171065547,15,XGBoost(hh) Mun
1301173,-.25569957,.0655560961907738,15,XGBoost(hh) Mun
1301174,-.14238648,.0202796047971486,15,XGBoost(hh) Mun
1301175,-.11569144,.0134398464826743,15,XGBoost(hh) Mun
1301176,-.24638298,.0607441952925075,15,XGBoost(hh) Mun
1301177,-.15285601,.0236839083795122,15,XGBoost(hh) Mun
1301178,-.19633017,.038567695853389,15,XGBoost(hh) Mun
1301179,-.41416925,.1716061892212775,15,XGBoost(hh) Mun
1301180,-.2231577,.0504562507378208,15,XGBoost(hh) Mun
1301181,-.17790399,.0316724947469705,15,XGBoost(hh) Mun
1301182,-.06323079,.0040504612440828,15,XGBoost(hh) Mun
1301183,-.20105019,.0404473494891468,15,XGBoost(hh) Mun
1301184,-.20862614,.0442645930110202,15,XGBoost(hh) Mun
1301185,-.13730289,.018968094624557,15,XGBoost(hh) Mun
1301186,-.21617033,.0467653883635206,15,XGBoost(hh) Mun
1301187,-.18354458,.0339277187943492,15,XGBoost(hh) Mun
1301188,-.3343896,.111921975168987,15,XGBoost(hh) Mun
1301189,-.092494518,.0085646595228144,15,XGBoost(hh) Mun
1301191,-.096166179,.0092512847974136,15,XGBoost(hh) Mun
1301192,-.17043819,.0290582916388009,15,XGBoost(hh) Mun
1301193,-.063678838,.0040561139784847,15,XGBoost(hh) Mun
1301194,-.23802073,.0568375954072149,15,XGBoost(hh) Mun
1301195,-.22988708,.0536728187113237,15,XGBoost(hh) Mun
1301196,-.14985608,.022475402860208,15,XGBoost(hh) Mun
1301197,-.40772551,.1663395131277829,15,XGBoost(hh) Mun
1301198,-.25610059,.0658105360892453,15,XGBoost(hh) Mun
1301199,-.15890224,.0253089570653845,15,XGBoost(hh) Mun
1301200,-.19144596,.036741125636796,15,XGBoost(hh) Mun
1301201,-.13169987,.0176136402516341,15,XGBoost(hh) Mun
1301202,-.15182066,.0235460160677645,15,XGBoost(hh) Mun
1301203,-.35080096,.1233474521360716,15,XGBoost(hh) Mun
1301204,-.099697143,.0099556951549793,15,XGBoost(hh) Mun
1301205,-.16846746,.0284054064706803,15,XGBoost(hh) Mun
1301206,-.051991142,.0027053510038595,15,XGBoost(hh) Mun
1301207,-.21601239,.0466808102912773,15,XGBoost(hh) Mun
1301208,-.13319774,.0177495158022915,15,XGBoost(hh) Mun
1301209,-.35984778,.1296050969464169,15,XGBoost(hh) Mun
1301210,-.26346853,.0696221131378813,15,XGBoost(hh) Mun
1301211,-.14085792,.0198518871969641,15,XGBoost(hh) Mun
1301212,-.39126968,.1533193643998479,15,XGBoost(hh) Mun
1311001,-.067071043,.0045982967420917,15,XGBoost(hh) Mun
1311002,-.026491724,.0007484243073865,15,XGBoost(hh) Mun
1311003,-.31352511,.0983963611375264,15,XGBoost(hh) Mun
1311004,-.11745381,.0138341099153701,15,XGBoost(hh) Mun
1311005,-.095347412,.0091210416415459,15,XGBoost(hh) Mun
1311006,-.20689458,.0428527788553189,15,XGBoost(hh) Mun
1311007,-.10100756,.0102351966038413,15,XGBoost(hh) Mun
1311008,-.39477798,.1559892897542359,15,XGBoost(hh) Mun
1311009,-.27360007,.0748921245327644,15,XGBoost(hh) Mun
1311011,-.1755165,.0308381893716185,15,XGBoost(hh) Mun
1311012,-.38794753,.1505632145113344,15,XGBoost(hh) Mun
1311013,-.046128504,.0021370801861567,15,XGBoost(hh) Mun
1311015,-.085004076,.0073083903498243,15,XGBoost(hh) Mun
1311017,-.30726707,.0947075082477906,15,XGBoost(hh) Mun
1311018,-.23939002,.0574140419029417,15,XGBoost(hh) Mun
1311019,-.13076799,.0173771600960455,15,XGBoost(hh) Mun
1311020,-.079180665,.0062874223854263,15,XGBoost(hh) Mun
1311021,-.2657907,.0708333623857873,15,XGBoost(hh) Mun
1311023,-.10019004,.0100598930180765,15,XGBoost(hh) Mun
1311024,-.27632117,.0764783513316238,15,XGBoost(hh) Mun
1311025,-.39880335,.1591382533183908,15,XGBoost(hh) Mun
1311026,-.13530338,.0183260363789237,15,XGBoost(hh) Mun
1311027,-.21475729,.0461373493960757,15,XGBoost(hh) Mun
1311028,-.28605226,.0818399086972301,15,XGBoost(hh) Mun
1311029,-.23889233,.0570916904763243,15,XGBoost(hh) Mun
1311030,-.20037271,.0403782640607226,15,XGBoost(hh) Mun
1311032,-.24469988,.0600542174440172,15,XGBoost(hh) Mun
1311033,-.16150145,.0261808205063741,15,XGBoost(hh) Mun
1311034,-.078962833,.0063797155270003,15,XGBoost(hh) Mun
1311035,-.15946645,.025486270664967,15,XGBoost(hh) Mun
1311036,-.08425343,.0071623532152282,15,XGBoost(hh) Mun
1311037,-.19768758,.0391210939147321,15,XGBoost(hh) Mun
1311038,-.13154943,.0173476898484008,15,XGBoost(hh) Mun
1311039,-.093250416,.0087213838333708,15,XGBoost(hh) Mun
1311040,-.17331204,.030077639527752,15,XGBoost(hh) Mun
1311041,-.076823451,.0059139513439413,15,XGBoost(hh) Mun
1311042,-.22981198,.052874304579718,15,XGBoost(hh) Mun
1311043,-.33347332,.1113234977345349,15,XGBoost(hh) Mun
1311044,-.13340095,.0178726756845806,15,XGBoost(hh) Mun
1311045,-.13014598,.0169985906809943,15,XGBoost(hh) Mun
1311046,-.26287076,.0691981510872791,15,XGBoost(hh) Mun
1311047,-.28806397,.0830454205251844,15,XGBoost(hh) Mun
1311048,-.019215634,.0004797156285463,15,XGBoost(hh) Mun
1311049,-.20452547,.0421398599643265,15,XGBoost(hh) Mun
1311050,-.06056973,.0036725672098227,15,XGBoost(hh) Mun
1311051,-.12492631,.0156319488998543,15,XGBoost(hh) Mun
1311052,-.093291715,.0087401370393805,15,XGBoost(hh) Mun
1311053,-.16744608,.0280995178453176,15,XGBoost(hh) Mun
1311054,-.12561762,.0158321295497387,15,XGBoost(hh) Mun
1311055,-.15609907,.0244686523520957,15,XGBoost(hh) Mun
1311056,-.21285015,.0453860393477844,15,XGBoost(hh) Mun
1311057,-.23727137,.0563527916628623,15,XGBoost(hh) Mun
1311058,-.26879674,.0723504758047538,15,XGBoost(hh) Mun
1311059,-.089632951,.0080400188120176,15,XGBoost(hh) Mun
1311061,-.2390572,.0571649804339259,15,XGBoost(hh) Mun
1311062,-.18631423,.0347671605692116,15,XGBoost(hh) Mun
1311063,-.10682493,.011448640884146,15,XGBoost(hh) Mun
1311066,-.26024306,.0678552488729819,15,XGBoost(hh) Mun
1311067,-.055145726,.0030871903922908,15,XGBoost(hh) Mun
1311068,-.24187841,.0585368360035721,15,XGBoost(hh) Mun
1311069,-.16811308,.0283774107788491,15,XGBoost(hh) Mun
1311070,-.22845842,.0522377302760307,15,XGBoost(hh) Mun
1311073,-.41593084,.1733332362701485,15,XGBoost(hh) Mun
1311074,-.17289443,.0299737111053937,15,XGBoost(hh) Mun
1311075,-.13344057,.0179582642266676,15,XGBoost(hh) Mun
1311076,-.056580316,.0032719685682246,15,XGBoost(hh) Mun
1311078,-.19056065,.036400373649422,15,XGBoost(hh) Mun
1311079,-.19439007,.037855867810314,15,XGBoost(hh) Mun
1311080,-.1353738,.0184168563756147,15,XGBoost(hh) Mun
1311082,-.1747006,.0305550793985428,15,XGBoost(hh) Mun
1311084,-.22589897,.0511908303120024,15,XGBoost(hh) Mun
1311085,-.27422944,.0753811552185763,15,XGBoost(hh) Mun
1311087,-.1419386,.0202772061367385,15,XGBoost(hh) Mun
1311089,-.12583017,.015871615204696,15,XGBoost(hh) Mun
1311090,-.019758111,.0004762193796763,15,XGBoost(hh) Mun
1311091,-.21910867,.0480911574525049,15,XGBoost(hh) Mun
1311092,-.25027716,.0629182256606285,15,XGBoost(hh) Mun
1311093,-.073435657,.0054065090783038,15,XGBoost(hh) Mun
1311094,-.27441388,.0754973944858953,15,XGBoost(hh) Mun
1311095,-.074168205,.0055505341523494,15,XGBoost(hh) Mun
1311096,-.21892542,.0479950401807704,15,XGBoost(hh) Mun
1311097,-.3852413,.1485515363880287,15,XGBoost(hh) Mun
1311098,-.28452063,.0810495872619724,15,XGBoost(hh) Mun
1311099,-.24776191,.061548122833087,15,XGBoost(hh) Mun
1311100,-.089340031,.0080097781589375,15,XGBoost(hh) Mun
1311101,-.06243141,.0039148449804162,15,XGBoost(hh) Mun
1311102,-.17364053,.0302062266115976,15,XGBoost(hh) Mun
1311103,-.12641442,.016145774486583,15,XGBoost(hh) Mun
1311104,-.20619763,.0426782391106654,15,XGBoost(hh) Mun
1311105,-.1500961,.0225514508631034,15,XGBoost(hh) Mun
1321001,-.26325613,.0693265942509056,15,XGBoost(hh) Mun
1321002,-.25991455,.0676678757774927,15,XGBoost(hh) Mun
1321004,-.23815472,.0567434880609374,15,XGBoost(hh) Mun
1321005,-.12638719,.015983021167761,15,XGBoost(hh) Mun
1321006,-.3454698,.1193716757955373,15,XGBoost(hh) Mun
1321007,-.13588242,.0184850534750152,15,XGBoost(hh) Mun
1321008,-.23481016,.0551854153187319,15,XGBoost(hh) Mun
1321009,-.23010169,.0529672206857186,15,XGBoost(hh) Mun
1321010,-.13690983,.0187499961467626,15,XGBoost(hh) Mun
1321012,-.19210151,.0370082724717,15,XGBoost(hh) Mun
1321013,-.13882461,.0192845864954448,15,XGBoost(hh) Mun
1321014,-.34428447,.1186246874170912,15,XGBoost(hh) Mun
1321016,-.3143926,.0988780791719784,15,XGBoost(hh) Mun
1321017,-.074932337,.0056171969160755,15,XGBoost(hh) Mun
1321018,-.24250536,.0588808207154134,15,XGBoost(hh) Mun
1321019,-.19090228,.0364608070233711,15,XGBoost(hh) Mun
1321020,-.19640255,.0385824499215406,15,XGBoost(hh) Mun
1321022,-.23983024,.0575427787442393,15,XGBoost(hh) Mun
1321023,-.17521372,.0307084732471644,15,XGBoost(hh) Mun
1321024,-.23755264,.0564520456910525,15,XGBoost(hh) Mun
1321025,-.22265433,.0496020763111793,15,XGBoost(hh) Mun
1321026,-.21632169,.0470582705017395,15,XGBoost(hh) Mun
1321027,-.16655914,.0278517113173519,15,XGBoost(hh) Mun
1321029,-.23262697,.0541717678059037,15,XGBoost(hh) Mun
1321031,-.23813336,.0567335398411297,15,XGBoost(hh) Mun
1321032,-.1019937,.0104054561140934,15,XGBoost(hh) Mun
1321034,-.23124319,.0534871568956434,15,XGBoost(hh) Mun
1321035,-.32269987,.1041725270833163,15,XGBoost(hh) Mun
1321036,-.26343733,.0694387661746344,15,XGBoost(hh) Mun
1321037,-.20818271,.043356313599124,15,XGBoost(hh) Mun
1321038,-.26359075,.0695567653263862,15,XGBoost(hh) Mun
1321039,-.22552599,.050869460310385,15,XGBoost(hh) Mun
1321040,-.45742705,.2093195117818177,15,XGBoost(hh) Mun
1321042,-.1920352,.0368882024137977,15,XGBoost(hh) Mun
1321044,-.23150912,.053617388504738,15,XGBoost(hh) Mun
1321045,-.26007092,.0676499365134273,15,XGBoost(hh) Mun
1321046,-.36985561,.1368325943358222,15,XGBoost(hh) Mun
1321047,-.20376311,.0415405383464666,15,XGBoost(hh) Mun
1321048,-.16548924,.0273957550738851,15,XGBoost(hh) Mun
1321049,-.26781934,.0717520902875553,15,XGBoost(hh) Mun
1321050,-.19411217,.037694928803499,15,XGBoost(hh) Mun
1321051,-.27741489,.0770198881293754,15,XGBoost(hh) Mun
1321052,-.18983167,.0360609363091351,15,XGBoost(hh) Mun
1321053,-.31659538,.1002674423378026,15,XGBoost(hh) Mun
1321054,-.37970272,.1442134112467638,15,XGBoost(hh) Mun
1321055,-.23843443,.0568650295691453,15,XGBoost(hh) Mun
1321056,-.088866025,.0078999528081126,15,XGBoost(hh) Mun
1321057,-.14838135,.0220508149940078,15,XGBoost(hh) Mun
