HID,poor,gap,gap2,e_y,hhsize
1151065107,.1061571125265393,.0185982926817652,.0077017777211102,1924.502119967386,942
1151065108,.1329423264907136,.0286849322813308,.0100393759298954,1881.232650503269,1023
1151065109,.271518544436669,.1003023769860133,.0540667715056471,1435.761371150727,1429
1151065110,.2841698841698841,.0728739330785989,.0295018917627176,1708.108878376493,1295
1151067101,.1430041152263374,.0532618557014828,.0255928158150687,2106.586421228731,972
1151067102,.0598802395209581,.0090155516478778,.0018502478163758,2176.946106535708,1002
1151067103,.1219096334185848,.0247634930631377,.0076267975441795,1865.413470802405,1173
1151067104,.2032520325203252,.0572632306947138,.0232399606518429,1670.770142650393,1353
1151067105,.2049731182795699,.0684668919430776,.0351955982221284,1410.182128403776,1488
1151067106,.1524926686217009,.044210539021887,.0193194408054038,1387.890028206834,682
1151067107,.2513529765484065,.0674365186633539,.028867607430292,1456.112447925598,1663
1151067108,.1788715486194478,.0457845486686979,.0219343859130862,2591.129681132707,833
1151067109,.1443014705882353,.0456630881815673,.0208874483138161,1569.824447337319,1088
1151067110,.1638755980861244,.039931178370557,.0136503583768159,1444.25239373166,836
1151067111,.1610169491525424,.0523992889017652,.0263892692957205,1464.959315335549,590
1151067112,.2045288531775018,.0498729913697528,.0174446575996861,1418.420744556681,1369
1151067113,.5175840978593272,.177001684403615,.0868099452770808,857.9732434917527,1308
1151067114,.1318289786223278,.0369738702390054,.0189756134249357,1591.292154597556,842
1151068101,.2313131313131313,.1042905776639177,.0623094500442308,1464.310100501475,990
1151068102,.1758014477766288,.0504618860557752,.0208736865809178,1683.934850114824,967
1151068103,.2011619462599855,.0588303068220524,.026060536327845,1855.950614790685,1377
1151068104,.2220543806646526,.0940628266561227,.0588722621171847,1700.382176540409,662
1151068105,.268715524034673,.084844326268479,.0426373453614545,1823.996845855593,1269
1151068106,.2204836415362731,.0584289661246722,.030616397875877,1818.591748754466,703
1151068107,.306657223796034,.1143916404434076,.0621352195801994,1373.183425892514,1412
1151068108,.2638259292837715,.0859684793134824,.0428265725588125,1364.984587039093,1103
1151068109,.4783950617283951,.1564889763983417,.0748083388579056,983.2962950953961,1296
1151069101,.0894854586129754,.0273845765222842,.014962629984342,3362.653244035623,894
1151069102,.1419902912621359,.0384506123443219,.0160713857133729,2304.174758429666,824
1151069103,.0511247443762781,.0133363094889313,.0089678892442968,2295.130877847808,489
1151069104,.0582166543846721,.0166721210552113,.0082308418986623,2743.219598307711,1357
1151070101,.1115288220551378,.0343910164229967,.0147771670559317,2313.42105190497,798
1151070102,.1286713286713287,.0309270973672677,.0138146082999641,2081.351053816789,715
1151070103,.1408966148215919,.0379432917399533,.0168414315140774,1974.983536115613,1093
1151070104,.2017699115044248,.0896686405727982,.0575783484690826,2050.341592839334,565
1151070105,.0634201585503964,.0132118301643235,.0041770766684515,2883.710084252017,883
1151070106,.056099732858415,.0126506007005237,.0043811088178628,2227.233298705076,1123
1151070107,.2413793103448276,.0621107854034709,.0211143701923369,1526.551724769329,435
1151070108,.0737265415549598,.020382338870147,.0076577621423165,2179.469168573538,746
1151070109,.0949033391915641,.0192378963260324,.0054718447725987,2462.437610431798,569
1151070110,.0819277108433735,.0229719272848353,.0086614017586605,2221.256623343962,830
1151070111,.0557077625570776,.0152827481837033,.0074150842106284,2815.687671427966,1095
1151070112,.1031055900621118,.0401808906230867,.0226522658642104,2261.10807328313,805
1151070113,.1150159744408946,.0293351552398398,.0147748036729762,2213.30830278488,626
1151070114,.1649350649350649,.0278245576641858,.0084744585850656,2009.627266148158,770
1151070115,.1426751592356688,.0365974687087308,.0146610124124167,1873.701914171352,785
1151070116,.131578947368421,.0333202441029536,.0116457414970498,1616.589180394223,684
1151070117,.1003344481605351,.0178580357543528,.0058367369802282,1677.010038854286,598
1151070118,.159392789373814,.0411558525945889,.0155802444289249,1852.958251822832,1054
1151070119,.1152317880794702,.0384729934547911,.0167604497027898,2231.144373164903,755
1151070120,.1590909090909091,.0415323988161389,.0173375222343897,1881.482684808376,924
1151070121,.1212989493791786,.0305639625832013,.0114558755550839,1923.851006712818,1047
1151071101,.1104033970276009,.0198381132169218,.0084444031693287,2314.647557479308,942
1151071102,.0745098039215686,.0204245331678905,.0092558020130074,2442.74705954159,510
1151071103,.1557478368355995,.0389040996802899,.0142816674433089,1923.400497606275,809
1151071104,.1736794986571173,.048966785707747,.0237479494534843,1433.251565610511,1117
1151071105,.1762402088772846,.0419520415402095,.0160717036592615,1463.973890100385,766
1151071106,.2464183381088825,.0639941453474615,.0292988335685366,1550.403057881731,1047
1151071107,.2266666666666667,.0523042909557904,.0194584053200584,1401.77960901597,1275
1151072101,.0982248520710059,.0218355355178111,.0071584474916719,2162.250884756957,845
1151072102,.0956580732700136,.0224526129074043,.0097561222808705,2122.135688874906,1474
1151072103,.093681917211329,.0373429037744183,.0227304394019581,1957.08932820904,459
1151072104,.1032719836400818,.0151604926299029,.0050165183665171,2035.820035907145,978
1151072105,.1060070671378092,.0230753270204939,.007030328392428,1808.460247942921,1132
1151072106,.1242603550295858,.0235656062249554,.008662147669353,1747.963838420519,1521
1151072107,.140625,.0327684630922574,.0097750043773236,1895.720981427601,896
1151072108,.1193415637860082,.0163399851935662,.0045320353503346,1986.515772020212,729
1151073101,.1456176673567978,.0445817011279198,.0202538223788374,1883.854385702424,1449
1151073102,.0945083014048531,.027442411450117,.0125685707143135,2036.886333772506,783
1151073103,.158974358974359,.0393618470136052,.0166646241210971,1817.099491045047,975
1151073104,.067463706233988,.0158872867881069,.006959425295573,3541.585827495989,1171
1151073105,.067175572519084,.0152728735718108,.0041298552921028,3823.461062086265,655
1151073106,.0769230769230769,.0217626372326191,.0112655327305926,3197.508739898255,1144
1151073107,.0852819807427785,.063679197078066,.0566738169977219,2886.299864966243,727
1151073108,.0426229508196721,.0171519459073516,.0126814934088837,3185.002180055712,915
1151073109,.107312440645774,.016495161691034,.0070036017634375,3297.448246418807,1053
1151074101,.1158221302998966,.0314762170134667,.0129978267521155,2605.16442637557,967
1151074102,.4903086862885858,.1988691534735745,.1186641128644685,1018.459438325387,1393
1151074103,.2309344790547798,.0758893552091084,.0395273032481754,1624.740062775084,931
1151074104,.2683363148479427,.1003557811900936,.0619216740729992,1391.023254503824,559
1151074105,.198019801980198,.0732823723336913,.0405352637940282,1337.387553515937,707
1151074106,.2808683853459973,.0968133643035129,.047819045863329,1217.677067853723,1474
1151074107,.2824902723735409,.1203096913286813,.0704331990069353,1307.965758630181,1285
1151074108,.1770186335403727,.0631945583963389,.0326051488067655,1296.046588293514,644
1151074109,.2549923195084485,.0795160189224523,.0404259998264323,1299.171272266113,1302
1151074110,.3075356415478615,.1040140492031614,.0505446376511755,1268.551936520578,982
1151074111,.1945259042033236,.0600799198819662,.029729561688111,1591.273708779791,1023
1151074112,.2961841308298001,.0988596968060099,.053765853339729,1316.244701808326,1651
1151074113,.2392730943967693,.0781590258094702,.0415726080151679,1361.223620731043,1981
1151075101,.126605504587156,.0419365358882297,.0179467440783044,2085.419265551086,1090
1151075102,.1594068582020389,.0464018848501867,.0231815127922335,1848.328080057987,1079
1151075103,.1506707946336429,.0455809225467569,.0219503972215083,2279.135188257239,969
1151075104,.1216685979142526,.0328978677247872,.0109840357226543,2734.253773712477,863
1151075105,.1407349491790461,.0293372877339599,.0090651028937048,1938.281474217108,1279
1151075106,.200554528650647,.0531712144511537,.0243359681760502,1711.618300460844,1082
1151075107,.0865580448065173,.0187084894523484,.0068891415387599,1983.411404673776,982
1151075108,.1771720613287905,.0506146899552907,.0250814898338466,1805.141396621626,587
1151075109,.1267605633802817,.0279798218102398,.0094466387737747,1851.380284183126,1065
1151076101,.1294311624072547,.0252657799143882,.0071042825102035,1881.965376210036,1213
1151076102,.1720430107526882,.040373739592963,.0158675681258446,1652.715411245695,1395
1151076103,.1107217939733707,.0329627073687676,.0138738560768889,2042.901197683419,1427
1151076104,.1239804241435563,.0372700647121108,.0178366816564812,1943.871123421251,613
1151076105,.1164309031556039,.0226443634368543,.0085550590703407,2727.027209658618,919
1151076106,.0530085959885387,.0075168133398333,.001684804823717,3531.041559257616,698
1151076107,.0894514767932489,.0196564658689617,.0096986832729337,1984.09789253589,1185
1151076108,.0930232558139535,.0266099271142308,.0115451805489491,2403.181741955977,1161
1151076109,.1272493573264782,.0308627191188675,.0129320555465151,2131.737793439458,778
1151076110,.1182926829268293,.0368390541977999,.0174436652293236,1952.352439508205,820
1151076111,.0773930753564155,.0259569654074168,.0148508671609836,2185.18737483753,982
1151076112,.1888888888888889,.0501010608066011,.0251449460967841,1907.394446196379,540
1151076113,.0813609467455621,.0138345365227836,.0037330748275583,7418.980772706884,676
1151076114,.0857142857142857,.0205532501264356,.0109299575451782,7593.106769670759,665
1151077101,.3343605546995377,.1201432225838281,.0588463405246749,1731.860558819881,1298
1151077102,.4027777777777778,.1619093730733615,.0891305794684476,1298.100692285432,1152
1151078101,.1890971039182283,.0639366012517192,.0261307590747382,1893.720613651828,587
1151078102,.2618384401114206,.0939825632366868,.0586545358495918,1406.735379689293,718
1151078103,.1720542231491137,.0478635268594571,.0254332227611132,1850.227322257239,959
1151078104,.268348623853211,.0889264310239353,.0488057327016938,1599.52216635428,1308
1151079101,.1402183039462636,.0364561822299793,.0129307105705825,2130.462631469009,1191
1151079102,.1867321867321867,.053770425320534,.0244045683735304,1866.245702532644,814
1151079103,.1781609195402299,.0539660964854213,.0255845715033776,1646.898707883133,1392
1151079104,.2065116279069767,.0604855125419915,.0291583471256567,1425.882791804824,1075
1151079105,.161547212741752,.0509249859954566,.0303874534474439,1753.271905475916,879
1151079106,.2153996101364522,.0747909789717905,.0377042842893583,1610.33041140912,1026
1151080101,.1937799043062201,.0689071122247969,.0337038531382732,2172.533492019896,1254
1151080102,.3517089305402425,.1488495452417823,.079322289559829,1501.945973750643,907
1151080103,.6308243727598566,.2797872297249244,.1758725486401543,800.3397877192198,1395
1151081101,.0771730300568643,.0198627358729125,.0079413704584453,2579.818031986587,1231
1151081102,.0642857142857143,.0179354353408728,.0084333278671173,2247.925002506801,560
1151081103,.1538461538461539,.0510150824337316,.0243738521892059,1877.11597210585,845
1151081104,.1154855643044619,.0412030050710656,.0195377212340085,1744.753935275741,1524
1151081105,.1371030209140201,.0285671063982247,.0102980729273362,2286.461657854312,1291
1151081106,.059245960502693,.0204122741129818,.0099182166234394,2346.65619511493,1114
1151081107,.101123595505618,.0405587063411648,.0206020139053129,2791.193822024914,356
1151081108,.0911504424778761,.0226798819163732,.0071069183498745,2282.161060272487,1130
1151081109,.0800865800865801,.0217131687283745,.0091940104436364,2265.728352782014,924
1151081110,0,0,0,3909.4506640625,375
1151081111,.0325077399380805,.0068749718068185,.001649242857523,3486.86841642303,646
1151081112,.0062305295950156,.0014326732416143,.0008777719093071,3294.463128047321,963
1151081113,.0614718614718615,.0160597182105515,.0061701000196136,2149.742853126691,1155
1151081114,.0886426592797784,.0294747712952278,.0151614841837062,2292.994457086409,722
1151081115,.0353356890459364,.0091590148306239,.0040678216534762,3837.628969900179,1132
1151081116,.1024340770791075,.0274661509306857,.0105977856584953,2362.835695928299,986
1151081117,.1136950904392765,.0343787382315912,.0185719496857505,2349.832046725645,387
1151081118,.0831381733021077,.0206682146799509,.0069323585943136,2808.375877005155,854
1151081119,.0342741935483871,.0106871769493145,.0040337551167355,2884.207651692052,496
1151081120,.0570135746606335,.0103962664607263,.0045243699317743,2979.959275852393,1105
1151081121,.0347826086956522,.0129028779369046,.0081007932876304,3021.84733835119,1035
1151081122,.0280373831775701,.0049867493681695,.0011638271978255,3504.742479175794,963
1151081123,.0516273849607183,.0130214885663237,.0051881177516813,3584.327721181542,891
1151081124,.0491803278688525,.0024658991199237,.0003199728686914,2847.624994997118,488
1151081125,.0599571734475375,.0147810541412432,.0056104745741533,3412.834049265696,934
1151081126,.1461245235069886,.0453764796404942,.0200799512555749,1614.827187330932,787
1151081127,.1304347826086956,.0373720192957738,.0168725392143705,2031.048313871866,621
1151081128,.1964285714285714,.0442756338646638,.015227200166279,2312.943184790673,616
1151081129,.0183150183150183,.001906675784199,.0004056388442517,5840.727728129888,819
1151081130,.1233062330623306,.0365828397125936,.0176661905767028,3766.751354837805,1476
1151082101,.0940695296523517,.0260612215762977,.0121290962145605,3028.466262786179,489
1151082102,.2229007633587786,.0831559090055961,.0465095272821119,2145.854199364349,1310
1151082103,.1450549450549451,.0597773518501256,.0335010272997947,2715.924182665479,910
1151082104,.1065989847715736,.0299578813864344,.0127675008868768,2454.576144165194,788
1151082105,.0658105939004815,.0211580054980985,.0092296603481086,2566.47672623195,623
1151082106,.146374829001368,.0479217318496836,.0227378651312367,2724.976751491896,731
1151082107,.4429012345679013,.180513095548919,.1102585911523112,1340.537807757541,1296
1151082108,.7017268445839875,.377519546712919,.2570986299729994,709.1522749597134,637
1151082109,.2419186652763295,.0587579623277822,.0279028780058945,1613.233574414822,959
1151082110,.2996389891696751,.1175895173922988,.0617786190682259,1346.29964199135,554
1151082111,.3333333333333333,.122366567857208,.0669034481090006,1336.373116764021,729
1151082112,.4492307692307692,.1549913963916091,.0800693522128011,1063.476920932929,975
1151082113,.5424688561721405,.2348113173133179,.1438766545301625,949.6987558043016,1766
1151083101,.1061046511627907,.0371588664021083,.0174112895156425,2178.085756035738,688
1151083102,.0720823798627002,.0207374542964238,.0114711852043169,2339.846678325732,874
1151083103,.1276595744680851,.033932732961107,.0137829603205528,2349.327422121738,846
1151083104,.0607344632768362,.0116420029748052,.0042761250834628,2273.704799846067,708
1151083105,.1083984375,.0300771249972911,.0126882801175428,2387.271473407745,1024
1151083106,.0544794188861985,.0178853776673411,.0090842688344186,2207.393460132885,826
1151084101,.1308664259927798,.0315093106968404,.0106093161387157,1849.100182460964,1108
1151084102,.1323636363636364,.0406468819320117,.0211499327089703,1825.026908402876,1375
1151084103,.1796407185628743,.0350944622969,.0119480476163508,2040.238018972431,668
1151084104,.096252129471891,.0233348022986097,.0082681885664568,1751.264911970044,1174
1151084105,.1554726368159204,.0597038163824296,.0356937707598355,1645.065924573319,804
1151084106,.152627189324437,.0626629959109864,.035495191900481,1751.893243174077,1199
1151084107,.1748589846897663,.0478031409653519,.0235125474974799,1937.402896675153,1241
1151084108,.1449144914491449,.0374276264774249,.0152766207847817,1463.396038848575,1111
1151084109,.153914590747331,.0499739427338238,.0224496540808188,1597.911920825782,1124
1151085101,.2437971952535059,.0696255829175012,.0303626697011058,1705.941747194226,927
1151085102,.1098265895953757,.031893820828096,.0124361024734785,2327.564156557645,865
1151085103,.2893553223388306,.1131280256161516,.0639329354244776,1905.691159135454,1334
1151085104,.4504201680672269,.1625666391395498,.0765388276994876,1110.272266855961,595
1151085105,.3036496350364963,.1031825408883338,.0455740708361523,1269.680287916643,685
1151085106,.5023348899266178,.2093634647333734,.1207173148200069,966.9172789514552,1499
1151085107,.4277539341917024,.186615881362582,.1076418480260889,1001.497855002287,1398
1151085108,.3935091277890467,.1531851765372104,.0898302291260434,1066.235294071221,986
1151085109,.4204059829059829,.1841092572493579,.1099689057725874,1109.897970028436,1872
1151086101,.0937996820349762,.0306641986335973,.0144000868438869,2686.532593840872,629
1151086102,.2708688245315162,.0973113085934773,.0518235499270294,1295.991482762299,587
1151086103,.3655083655083655,.1213791154217058,.0588940672644657,1233.290865300398,777
1151086104,.4288793103448276,.1493165636461056,.0761241248420436,1179.282329164702,928
1151086105,.4989858012170386,.2194955207477843,.1181962531762883,1042.79513422906,493
1151086106,.4592875318066158,.2049811850029397,.1129321942690039,923.8486003536569,786
1151086107,.3605442176870748,.1344489352350832,.0670749227928475,1098.745273696773,1323
1151086108,.5469715698393078,.2211616604938747,.1232813933406172,860.8368379618922,1618
1151086109,.6496674057649667,.2820608145757392,.1611104132984358,707.8059873898945,902
1151087101,.2511848341232227,.0816982959607347,.0426188161321924,1998.107428238855,633
1151087102,.379372738238842,.1536472935050809,.0850250157248325,1176.191195141708,1658
1151087103,.3500992720052945,.1315915936604797,.0668049254853737,1138.310389601419,1511
1151087104,.2023661270236613,.058339706703794,.0279926801085892,1782.250938676817,1606
1151087105,.2937743190661479,.083878098593122,.0372054865587716,1333.476652509044,514
1151087106,.1764032073310424,.0412654326091182,.0209185681679148,1343.321878090211,873
1151087107,.2177167810355583,.0678072174891138,.0291461582301051,1391.758577057665,1603
1151087108,.3279088689991863,.0973940622796309,.0436271635651908,1089.296178682729,1229
1151087109,.2418086500655308,.0770900823454892,.0374727887067711,1580.633687770538,1526
1151087110,.232967032967033,.0516698837210552,.0179817721024408,1480.989011190226,455
1151087111,.5349248452696729,.2017317344431986,.1014605394382254,815.9451821459594,1131
1151087112,.3990384615384616,.1471425248106033,.0726964127485632,1147.842552276758,832
1151087113,.0556348074179743,.0174916707797669,.0066911775602849,3304.564906883512,701
1151087114,.052536231884058,.0089540418939314,.0027471681026762,3483.139485621798,552
1151087115,.0610047846889952,.0174923467596895,.0066005399686832,3885.694977317701,836
1151087116,.0474006116207951,.0077122998204394,.0024581843144569,3483.61008325046,654
1151087117,.3075842696629214,.0814112219294851,.0313406334390364,1298.582867075888,1424
1151087118,.2614718614718615,.0957493422849525,.0518339653996767,1532.611252280231,1155
1151088101,.168586387434555,.0451868635665684,.0192647051327028,2430.587433308706,955
1151088102,.2182377049180328,.0769689929648684,.0375090962993678,2112.040983043733,976
1151088103,.3615960099750624,.1208825025363753,.0505488567478709,1091.052371512625,802
1151088104,.3385379701916253,.1226070080950519,.0657808982906147,1373.083745741237,1409
1151088105,.1352657004830918,.0519205391820934,.0301154638559879,1738.945651565791,828
1151088106,.2367724867724868,.0675682881354261,.0318035090583695,1232.575395412546,756
1151088107,.2761664564943254,.0667759936765259,.0272479002017955,1594.716263837201,793
1151088108,.2162818955042527,.0463499302223236,.0151176634607254,1462.616037361822,823
1151088109,.2287735849056604,.0695936255047031,.0303283226377666,1565.42924542697,848
1151088110,.0732860520094563,.0167767125628801,.0067278286791682,2542.412524608856,846
1151088111,.1946597760551249,.0582307343540471,.0261270424692421,1495.045651681458,1161
1151088112,.1432291666666667,.035122242782058,.0144749904863299,1704.078123013179,1152
1151088113,.157644259369423,.039523441140894,.0181050979818335,1978.965499079135,1681
1151089101,.1208920187793427,.0393493605502023,.0199250653505643,1925.938962443894,852
1151089102,.1678035470668486,.0312092791468357,.0101686819896044,1935.27830586557,733
1151089103,.1451863354037267,.0418588366135183,.019070994235654,1662.530281990952,1288
1151089104,.1293759512937595,.0351222652577015,.0162535941867842,1872.224508764537,1314
1151089105,.1592201462225833,.0483437834202957,.0210114498818884,1599.774976976706,1231
1151090101,.1770682148040639,.0494558723980376,.0245374719832483,2290.537738146755,1378
1151090102,.1552393272962484,.0523751743745064,.026404998537194,2494.363529338565,773
1151090103,.1976047904191617,.0568229253737675,.0266971675509348,1702.710579898146,1503
1151090104,.2307046979865772,.0761587711637041,.0361925071500059,1330.698823352813,1192
1151090105,.2628903413217138,.0716010806325188,.0338541632538325,1275.326796332909,1377
1151090106,.2259825327510917,.0720829562164015,.0332284384128696,1569.989083685729,916
1151090107,.2639296187683284,.0853165252932383,.0432765598136828,1324.829912325526,1364
1151090108,.215669014084507,.0703818922737695,.0321716467612804,1473.089788033929,1136
1151090109,.2827906976744186,.090060748108419,.0385810604666586,1222.40093148165,1075
1151090110,.19593147751606,.0582577971637731,.0292288728323922,2020.421845201251,934
1151090111,.1388535031847134,.0402979166712983,.0187021418151642,2123.789803630076,785
1151090112,.3157894736842105,.0920316230851887,.0389577412989002,1254.759649176347,570
1151090113,.19433465085639,.0418362782578498,.0135445024997867,1581.826087258079,1518
1151091101,.109038737446198,.0359613576976093,.017917429433883,2170.556674951834,1394
1151091102,.0788732394366197,.0140345824016652,.0043651776143979,1831.460570515377,710
1151091103,.0521472392638037,.0092081780922335,.0037461981657414,2248.253067859112,652
1151091104,.1482300884955752,.0301076916792194,.0093359335297169,1775.223451597501,452
1151091105,.0770318021201413,.0168292827765801,.0075498284607242,2029.020496532858,1415
1151091106,.1330472103004292,.0329345116799481,.0148103357457092,1914.476395922157,932
1151091107,.0985221674876847,.0321546097504253,.016564031551819,2204.014783210942,1421
1151091108,.0745542949756888,.0318623164508679,.0205762201653736,1969.562403204375,617
1151091109,.2492260061919505,.0715186221954602,.0329538761383899,1863.208979148983,646
1151091110,.1112469437652812,.036362922989506,.0157222869399819,1998.113685701179,818
1151091111,.0941658137154555,.0219345328949979,.0069899083911837,1871.614120061712,977
1151091112,.0979929161747344,.0242603412238879,.0085076528455383,2094.106256946622,847
1151091113,.1334231805929919,.0365390062660925,.0167332540795794,1728.199462798085,1484
1151092101,.1128084606345476,.036857429773631,.0192402968407235,2210.01292353091,851
1151092102,.1437802907915993,.0300654973114445,.0104112755792292,2056.239903044816,1238
1151092103,.0988526037069726,.0297692386111208,.0105683267998281,2358.902912190396,1133
1151092104,.0882917466410749,.0227564519160425,.0079943237538206,2455.232242986932,1042
1151092105,.0751953125,.0256229246369912,.012606555419552,2240.483392983675,1024
1151092106,.0533751962323391,.0165201280751445,.0071208423447285,2500.408162402957,637
1151092107,.1634615384615385,.0384604196733212,.0169631187445974,1833.906250770275,832
1151092108,.1230366492146597,.0223673046605402,.008129938891479,1993.835079612532,764
1151092109,.1179596174282678,.0333397132410731,.0170547078192472,2101.072255603819,941
1151092110,.1032090199479618,.0284405732141175,.0115033103126734,2026.088466621128,1153
1151092111,.2059701492537313,.071082093839928,.0360872233122717,1568.913431104973,670
1151092112,.115840893230984,.033861031916069,.0152932992140633,1735.102583486553,1433
1151093101,.1332712022367195,.0542583588548942,.0296891887182064,2049.821991880476,1073
1151093102,.1353383458646616,.0466943969714113,.0263430746497183,2054.076434109183,798
1151093103,.1204644412191582,.0251303825294937,.0070229310776189,1954.103045503702,689
1151093104,.159658344283837,.037749514378158,.0135670236534846,1806.184627377564,1522
1151093105,.130272952853598,.0346705939572131,.014484255459346,1688.480146763047,806
1151093106,.1866125760649087,.052702862506014,.0221122243494391,1569.228190888256,986
1151093107,.3302127659574468,.1087841452581887,.0516747845677789,1223.829788701483,1175
1151093108,.2155504234026174,.0762271966532556,.0430675190336117,1583.529640732234,1299
1151094101,.2520661157024793,.0701322983668959,.031735267465516,1382.718318182575,1452
1151094102,.1896722939424032,.0617510481277904,.0285041867839746,1479.122145621518,1007
1151094103,.3458646616541353,.116039872606125,.0582128176248242,1304.378447224323,1197
1151094104,.1952420016406891,.0565942117736503,.0233933003562718,1620.32157800313,1219
1151094105,.1402061855670103,.0461878777472014,.0186340529356421,1564.948456439775,485
1151094106,.2297734627831715,.0738419601749948,.032021239151851,1530.014021691381,927
1151094107,.1909476661951909,.0494627327203525,.0246275539396363,1433.26308581448,707
1151094108,.3697104677060133,.1269399518714474,.0654716582992534,1136.168147531012,898
1151095101,.0563725490196078,.0147424652210735,.0057240673535834,2752.315360923219,1224
1151095102,.0747581354441513,.0168607828378097,.0066039895799516,3089.643794667857,1137
1151095103,.067754077791719,.0121912411941023,.0044774438386782,2211.87328048572,797
1151095104,.0598591549295775,.0152587647307071,.005909123005935,2741.529343869205,852
1151095105,.0468965517241379,.0116469385911678,.0037593396104358,2968.645529911436,725
1151095106,.0882658359293873,.0313032787536906,.0148468290417922,2697.82242927274,963
1151095107,.0725346373268134,.0118284657726434,.0041411538081435,2063.312142742875,1227
1151095108,.0899182561307902,.0232992915167633,.0101937092318864,2164.764310997903,734
1151095109,.125254582484725,.0374264772380064,.0169704539679457,2167.993885638515,982
1151095110,.0559495665878645,.0159578150398061,.0064632378230892,2274.431047997224,1269
1151095111,.1372251705837756,.0299812325913806,.0136515354615393,2005.272176700618,1319
1151095112,.0986414648552865,.0228726627751661,.0093542222633122,1894.543412868187,1693
1151096101,.1166666666666667,.044844140826414,.0226462183298039,2692.624168624779,1200
1151096102,.1356073211314476,.0494507773790083,.0278917457781979,2148.12479026147,1202
1151096103,.1365015166835187,.0500746100643768,.0277282631939797,2047.893833719684,989
1151096104,.0581395348837209,.022493431902484,.0127398934643334,2960.946853054718,602
1151096105,.1235294117647059,.0449427969644175,.0211063539963695,2498.545591556325,680
1151096106,.071578947368421,.0132271224193545,.0064189870007872,2155.459992033337,950
1151096107,.1480978260869565,.0422488471452633,.0180165647799858,2077.186138153076,736
1151096108,.1049382716049383,.041326212340299,.0217665542246929,2028.526232472173,648
1151096109,.1211340206185567,.0347751839537673,.0144499205771447,1944.984529986824,776
1151096110,.1859185918591859,.0542640583224514,.0241600757788659,1558.773925588207,1818
1151097101,.2978723404255319,.0972967670863025,.0453753314407816,1907.259572043994,705
1151097102,.3761904761904762,.1569024373998954,.0816439316533173,1451.944043132237,840
1151097103,.5629183400267738,.2455743477053726,.1400046387111127,925.5977252363371,1494
1151097104,.4607268464243846,.1905166876464053,.1101922086803519,1162.172331278954,853
1151097105,.6046993780234969,.2609509998646591,.1416215474949439,788.2930216180121,1447
1151098101,.1481113320079523,.041307660753446,.016225775657122,1807.883695113256,1006
1151098102,.1816958277254374,.0636773467291525,.0332142929527738,1699.61372936141,1486
1151098103,.1661971830985915,.0475700317396664,.0172351474285086,1802.695776453153,710
1151098104,.1968408262454435,.0577153941712568,.0250704232811062,1577.509720516089,1646
1151099101,.0858369098712446,.0288830804055739,.0139064881254862,3437.321031745616,1165
1151099102,.1098986749805144,.0393514232344108,.0183149231166544,3092.048323478907,1283
1151099103,.0387596899224806,.0101536296582384,.0031607642911046,4977.653102549471,516
1151099104,.1426307448494453,.0409952535009139,.0196818278573364,2753.37558849111,631
1151099105,.0625,.016144862576362,.0062920480361047,4373.060765478346,576
1151099106,.0252707581227437,.0032565072447815,.0004923483121481,3534.987372002447,554
1151099107,.1101010101010101,.0331392301851237,.0187017683622172,2828.911113530939,990
1151099108,.0780885780885781,.0179598085943985,.0062622959601909,3359.98251332103,858
1151099109,.0930735930735931,.0384633257920608,.021704908079383,3606.190484249263,924
1151099110,.157581764122894,.0449369884695123,.0184009249809699,2612.964326448317,1009
1151099111,.2491803278688525,.0941498998592161,.052679337855411,1563.772126494861,610
1151099112,.1550279329608938,.0430768887733429,.0178268726642519,1929.733237857925,1432
1151099113,.1148036253776435,.0447408932618504,.0214543059440836,2010.298090324901,993
1151099114,.1345668629100084,.035791790826105,.0130380259099442,1857.766195645344,1189
1151100101,.123644251626898,.0359930981875098,.0166877326522368,1938.974699890622,1383
1151100102,.0744769874476987,.0170783128235518,.0072616637377769,2721.526365246633,1195
1151100103,.1405405405405405,.0326126996903268,.0136680867982664,2311.112168843038,740
1151100104,.1627906976744186,.0314044120169542,.0125005759081188,1938.012317537446,731
1151100105,.1454081632653061,.033285820647618,.0099562626550026,2018.676018695442,784
1151100106,.075685903500473,.0200453810640518,.0077303252485779,2053.153262900765,1057
1151100107,.1612685560053981,.0267626986849953,.008019420045604,1670.257759289864,1482
1151100108,.127633209417596,.0214598493114208,.005656595113974,1709.071876648781,807
1151100109,.2306805074971165,.0616613125441381,.0263512851239015,1308.446367697182,867
1151100110,.1900311526479751,.0532224997413864,.0266740142599523,1317.65732248847,642
1151100111,.0894854586129754,.0224840580314849,.0094745553011553,2028.393731204722,894
1151101101,.1132075471698113,.0326454301826322,.0148916801347398,2519.986878042244,1219
1151101102,.0769230769230769,.0227253177645765,.010222128555889,2317.072646129641,1170
1151101103,.2469935245143386,.0752490485548444,.0373888977202635,1606.967625408896,1081
1151101104,.2060041407867495,.0658180407609012,.0323390199939718,1820.074531950072,966
1151101105,.1711627906976744,.058735685276252,.0264808265166616,1685.194418916924,1075
1151101106,.2335329341317365,.0706727916408263,.0377783107591868,1550.959579102338,668
1151101107,.2212301587301587,.0782133832335459,.0373141782496346,1495.752973617069,1008
1151101108,.1225444340505145,.0327945475800223,.0125823283161388,1596.473340369029,1069
1151101109,.2255866767600303,.0575215860351613,.0245604136840533,1503.971237361657,1321
