OID_,ADM2_PCODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT90
1447,M,1447,321.000000000000000,0.005572916755833,0.042092088609934,2.360671997070312,2.318579908460379,0.127024426789391,0.224881327387518,40.774840999394669,,,,0.085489563643932,0.124310232698917
1448,M,1448,263.000000000000000,0.004565972295278,0.088611021637917,2.333255767822266,2.244644746184349,0.265153895001221,0.270998138721392,69.735474385321169,,,,0.170130148530006,0.552749812602997
1449,M,1449,2737.000000000000000,0.047517361871389,0.129573240876198,69.840637207031250,69.711063966155052,1.844775625468824,4.413768752591944,5049.150886908170833,,,,0.683623909950256,3.089339494705202
1450,M,1450,380.000000000000000,0.006597222327778,0.044933635741472,2.722960948944092,2.678027313202620,0.147560204192996,0.233925599060007,56.072877593338475,,,,0.087911650538445,0.237834581732750
1451,M,1451,1646.000000000000000,0.028576389346111,0.052161581814289,9.110504150390625,9.058342568576336,0.244270933054180,0.533191611520195,402.069955807180008,,,,0.109698202461004,0.370620697736740
1452,M,1452,176.000000000000000,0.003055555604444,0.321459561586380,7.234676837921143,6.913217276334763,1.190991910005157,1.315031800979264,209.614576160907660,,,,0.695076406002045,2.892638444900513
1453,M,1453,1270.000000000000000,0.022048611463889,0.050002239644527,1.280002832412720,1.230000592768192,0.157874319109861,0.106890282849766,200.500385269523036,,,,0.130034714937210,0.254690033197403
1454,M,1454,174.000000000000000,0.003020833381667,0.042867671698332,1.043117880821228,1.000250209122896,0.127872247398756,0.134438103336033,22.249771047383529,,,,0.084396176040173,0.254148024320602
1455,M,1455,477.000000000000000,0.008281250132500,0.153339505195618,10.112065315246582,9.958725810050964,0.455115451565329,0.914159558360957,217.090070396661901,,,,0.233506977558136,0.572415840625763
1456,M,1456,659.000000000000000,0.011440972405278,0.028314923867583,1.386288404464722,1.357973480597138,0.082026004697986,0.109365093031237,54.055137095972938,,,,0.063675433397293,0.099166150391102
1457,M,1457,120.000000000000000,0.002083333366667,0.181472480297089,5.478836059570312,5.297363579273224,0.548940188934406,0.851414783210177,65.872822672128677,,,,0.239185072481632,1.013324797153474
1458,M,1458,2068.000000000000000,0.035902778352222,0.024997573345900,1.837101221084595,1.812103647738695,0.092134627478460,0.122883634199322,190.534409625455936,,,,0.065159879624844,0.117710969597101
1459,M,1459,1404.000000000000000,0.024375000390000,0.036434132605791,2.817163228988647,2.780729096382856,0.118051176222089,0.169754270369914,165.743851415812713,,,,0.080735277384520,0.161459095776081
1460,M,1460,2437.000000000000000,0.042309028454722,0.031833935528994,5.342681884765625,5.310847949236631,0.115499132255893,0.258442233424369,281.471385307610603,,,,0.071374192833900,0.141829618811607
1461,M,1461,257.000000000000000,0.004461805626944,0.062332425266504,9.360065460205078,9.297733034938574,0.642160129265910,1.326532688309538,165.035153221338931,,,,0.164551168680191,1.548085689544678
1462,M,1462,559.000000000000000,0.009704861266389,0.034795816987753,3.643871784210205,3.609075967222452,0.168701310996933,0.403965151020971,94.304032847285285,,,,0.078916557133198,0.176568365097046
1463,M,1463,346.000000000000000,0.006006944540556,0.084483548998833,4.972133159637451,4.887649610638618,0.253533742826626,0.515323811274379,87.722675018012467,,,,0.129504539072514,0.302624046802521
1464,M,1464,450.000000000000000,0.007812500125000,0.031607754528522,1.054196476936340,1.022588722407818,0.089985245424840,0.100710298692031,40.493360441178098,,,,0.067398648709059,0.115536381304264
1465,M,1465,433.000000000000000,0.007517361231389,0.060661189258099,1.174719452857971,1.114058263599873,0.139398647528185,0.145761380538316,60.359614379703956,,,,0.097301855683327,0.205387008190155
1466,M,1466,248.000000000000000,0.004305555624444,0.051499590277672,1.152336478233337,1.100836887955666,0.144198166176436,0.142528004071662,35.761145211756244,,,,0.103043280541897,0.216508138179779
1467,M,1467,4257.000000000000000,0.073906251182500,0.094183556735516,22.483776092529297,22.389592535793781,1.023040690401339,2.253861229671249,4355.084219038500123,,,,0.352024793624878,1.993560552597047
1468,M,1468,3359.000000000000000,0.058315973155278,0.034004017710686,14.022549629211426,13.988545611500740,0.237458711116840,0.581378657094012,797.623810641466662,,,,0.126236289739609,0.370858550071716
1469,M,1469,989.000000000000000,0.017170139163611,0.067106805741787,5.958143234252930,5.891036428511143,0.266047771526661,0.441413830121461,263.121246039867458,,,,0.156228631734848,0.425257670879364
1470,M,1470,847.000000000000000,0.014704861346389,0.113238543272018,9.877040863037109,9.763802319765091,0.437335337049283,0.711601188311171,370.423030480742625,,,,0.276628345251083,0.713737452030182
